loop_cnt,region,inherit,reward,outcome,h,g,f
75,0,2,0.1,2,44,8,52
76,1,4,0.1,2,29,23,52
77,2,10,0.1,2,28,26,54
78,3,1,0.1,2,21,47,68
79,4,0,0.1,2,10,58,68
83,5,0,0.1,2,3,69,72
84,0,4,0.1,2,43,9,52
85,1,3,0.1,2,29,23,52
86,2,3,0.1,2,28,24,52
87,3,1,0.1,2,20,48,68
88,4,0,0.1,2,9,59,68
89,5,0,0.1,2,2,70,72
90,0,1,0.1,2,41,11,52
91,1,3,0.1,2,29,23,52
92,2,6,0.1,2,28,31,59
93,3,0,0.1,2,19,49,68
94,4,0,0.1,2,9,59,68
95,5,0,0.1,2,2,70,72
96,0,5,0.1,2,42,10,52
97,1,6,0.1,2,29,24,53
98,2,10,0.1,2,28,27,55
99,3,0,0.1,2,18,50,68
100,4,0,0.1,2,8,60,68
101,5,0,0.1,2,3,68,71
102,0,1,0.1,2,41,11,52
103,1,10,0.1,2,28,25,53
104,2,11,0.1,2,28,27,55
105,3,1,0.1,2,17,51,68
106,4,0,0.1,2,9,59,68
107,5,0,0.1,2,3,69,72
108,0,1,0.1,2,41,11,52
109,1,9,0.1,2,28,26,54
110,2,10,0.1,2,28,27,55
111,3,2,0.1,2,16,52,68
112,4,0,0.1,2,7,61,68
113,5,0,0.1,2,2,70,72
114,0,3,0.1,2,40,12,52
115,1,11,0.1,2,28,27,55
116,2,6,0.1,2,28,28,56
117,3,1,0.05,1,17,51,68
118,4,0,0.1,2,6,62,68
122,5,0,0.1,2,2,70,72
123,0,3,0.1,2,39,13,52
124,1,9,0.1,2,28,26,54
125,2,8,0.1,2,28,24,52
126,4,0,0.1,2,6,62,68
127,5,0,0.05,1,2,70,72
128,3,2,0.1,2,15,53,68
129,0,1,0.1,2,41,11,52
130,1,9,0.1,2,28,27,55
131,2,5,0.1,2,28,31,59
132,4,0,0.1,2,6,62,68
133,3,3,0.1,2,14,54,68
134,5,0,0.1,2,2,70,72
135,0,4,0.1,2,38,14,52
136,1,10,0.1,2,28,28,56
137,2,10,0.1,2,28,25,53
138,4,0,0.1,2,7,61,68
139,3,1,0.1,2,15,53,68
140,5,0,0.1,2,3,68,71
141,0,6,0.1,2,37,15,52
142,1,11,0.1,2,28,27,55
143,2,9,0.1,2,28,28,56
144,4,0,0.1,2,6,62,68
145,3,0,0.1,2,13,55,68
147,5,0,0.1,2,3,66,69
148,0,6,0.1,2,37,15,52
149,1,9,0.1,2,28,26,54
150,2,6,0.1,2,28,31,59
151,4,1,0.1,2,5,63,68
152,3,2,0.1,2,14,54,68
153,5,0,0.1,2,2,70,72
154,0,5,0.1,2,38,14,52
155,1,8,0.1,2,28,25,53
156,2,10,0.1,2,28,28,56
157,4,1,0.1,2,4,64,68
158,3,1,0.1,2,14,54,68
159,5,1,0.1,2,3,67,70
160,0,8,0.1,2,36,16,52
161,1,8,0.1,2,28,28,56
162,2,7,0.1,2,28,28,56
163,4,1,0.1,2,5,63,68
164,3,0,0.1,2,12,56,68
165,5,0,0,0,3,66,69
166,0,8,0.1,2,36,16,52
167,1,10,0.1,2,28,28,56
168,2,10,0.1,2,28,28,56
169,4,1,0.1,2,5,63,68
170,3,0,0.1,2,11,57,68
171,5,0,0.1,2,3,68,71
172,0,8,0.1,2,35,17,52
173,1,11,0.1,2,28,27,55
174,2,10,0.1,2,28,28,56
175,4,1,0.1,2,3,65,68
176,3,0,0.1,2,11,57,68
177,5,1,0.1,2,2,69,71
178,0,6,0.1,2,37,15,52
179,1,11,0.1,2,28,27,55
180,2,9,0.1,2,28,26,54
181,4,1,0.1,2,3,65,68
182,3,0,0.1,2,10,58,68
183,5,0,0.1,2,3,68,71
184,0,8,0.1,2,36,16,52
185,1,9,0.1,2,28,28,56
186,2,7,0.1,2,28,24,52
187,4,1,0.1,2,3,66,69
188,3,0,0.1,2,11,57,68
190,5,0,0.1,2,2,70,72
191,0,3,0.1,2,40,12,52
192,1,10,0.1,2,28,29,57
193,2,8,0.1,2,28,26,54
194,4,0,0.1,2,3,66,69
195,3,2,0.1,2,14,54,68
196,5,0,0.1,2,2,70,72
197,0,8,0.1,2,38,16,54
198,1,8,0.1,2,28,28,56
199,2,3,0.1,2,28,29,57
200,4,1,0.1,2,3,66,69
201,3,0,0.1,2,11,57,68
202,5,0,0.1,2,3,69,72
203,0,6,0.1,2,36,16,52
204,1,10,0.1,2,28,27,55
205,2,10,0.1,2,28,27,55
206,4,0,0.1,2,3,66,69
207,3,0,0.1,2,10,58,68
208,5,0,0,0,3,67,70
209,0,8,0.1,2,36,17,53
210,1,11,0.1,2,28,26,54
211,2,8,0.1,2,28,29,57
212,4,1,0.1,2,3,67,70
213,3,0,0.1,2,9,59,68
214,5,0,0.1,2,2,70,72
215,0,8,0.1,2,35,17,52
216,1,9,0.1,2,28,26,54
217,2,4,0.1,2,28,30,58
218,4,0,0.1,2,3,67,70
219,3,0,0.1,2,9,59,68
220,5,0,0.1,2,2,69,71
221,0,5,0.1,2,38,14,52
222,1,8,0.1,2,28,26,54
223,2,9,0.1,2,28,27,55
224,4,1,0.1,2,3,68,71
225,3,0,0.1,2,10,58,68
226,5,0,0.1,2,3,68,71
227,0,9,0.1,2,34,18,52
228,1,8,0.1,2,28,28,56
229,2,6,0.1,2,28,28,56
230,4,1,0.1,2,2,69,71
231,3,0,0.1,2,8,60,68
232,5,0,0.1,2,2,69,71
233,0,9,0.1,2,35,18,53
234,1,10,0.1,2,28,27,55
235,2,8,0.1,2,28,30,58
236,4,0,0.1,2,3,66,69
237,3,0,0.1,2,8,60,68
238,5,0,0.1,2,2,69,71
239,0,8,0.1,2,33,19,52
240,1,9,0.1,2,28,28,56
241,2,11,0.1,2,28,27,55
242,4,1,0.1,2,3,67,70
243,3,0,0.05,1,8,60,68
244,5,0,0.1,2,2,70,72
245,0,9,0.1,2,34,18,52
246,1,9,0.1,2,28,27,55
247,2,6,0.1,2,28,29,57
248,4,0,0,0,3,66,69
249,3,0,0.1,2,11,57,68
250,5,0,0.1,2,2,69,71
251,0,6,0.1,2,34,19,53
252,1,10,0.1,2,28,28,56
253,2,9,0.1,2,28,28,56
254,3,0,0.1,2,9,59,68
255,4,0,0.1,2,2,69,71
256,5,0,0.1,2,2,70,72
257,0,7,0.1,2,33,19,52
258,1,12,0.1,2,28,28,56
259,2,10,0.1,2,28,28,56
260,3,0,0.05,1,9,59,68
261,4,0,0.1,2,3,67,70
263,5,0,0.1,2,2,69,71
264,0,9,0.1,2,34,18,52
265,1,10,0.1,2,28,27,55
266,2,4,0.1,2,27,30,57
267,4,0,0.1,2,3,66,69
268,3,0,0.1,2,8,60,68
270,5,0,0.1,2,2,70,72
271,0,8,0.1,2,35,19,54
272,1,10,0.1,2,28,27,55
273,2,5,0.1,2,28,28,56
274,4,0,0.1,2,3,68,71
275,3,0,0.1,2,7,61,68
276,5,0,0.05,1,3,69,72
277,0,7,0.1,2,32,20,52
278,1,10,0.1,2,28,26,54
279,2,3,0.1,2,27,31,58
280,4,0,0.1,2,3,66,69
281,3,0,0.1,2,9,59,68
282,0,7,0.1,2,31,21,52
283,1,10,0.1,2,28,28,56
284,2,6,0.1,2,27,31,58
285,5,0,0.1,2,2,69,71
286,4,1,0.1,2,3,67,70
287,3,0,0.1,2,8,60,68
288,0,8,0.1,2,33,20,53
289,1,11,0.1,2,28,27,55
290,2,9,0.1,2,28,28,56
291,5,0,0.05,1,2,70,72
292,4,1,0.1,2,3,69,72
293,3,0,0.1,2,7,61,68
294,0,7,0.1,2,32,20,52
295,1,7,0,0,28,26,54
296,2,5,0.1,2,27,30,57
298,5,0,0.1,2,2,69,71
299,4,0,0.1,2,4,68,72
300,3,0,0.1,2,7,61,68
301,0,7,0.1,2,35,19,54
302,2,4,0.1,2,28,24,52
303,5,0,0.1,2,2,69,71
304,1,13,0.1,2,28,25,53
305,4,0,0.1,2,3,69,72
306,3,0,0.1,2,8,60,68
307,0,6,0.1,2,30,22,52
308,2,7,0.1,2,27,31,58
310,5,1,0.1,2,3,69,72
311,1,12,0.1,2,28,29,57
312,4,0,0.1,2,2,69,71
313,3,0,0.1,2,7,61,68
314,0,8,0.1,2,29,23,52
315,2,4,0.1,2,28,31,59
317,5,0,0.1,2,2,70,72
318,1,9,0.1,2,28,28,56
319,4,0,0.1,2,3,66,69
320,3,0,0.1,2,7,61,68
321,0,6,0.1,2,32,21,53
322,2,6,0.1,2,27,30,57
325,5,0,0.1,2,2,70,72
326,1,9,0.1,2,28,30,58
327,4,0,0.1,2,3,67,70
328,3,0,0.1,2,7,61,68
329,0,7,0.1,2,31,21,52
330,2,11,0.1,2,28,30,58
333,5,1,0.1,2,3,65,68
334,1,11,0.1,2,28,27,55
335,4,0,0.1,2,3,66,69
336,3,0,0.1,2,6,62,68
337,0,4,0.1,2,32,21,53
338,2,3,0,0,28,24,52
339,5,0,0.1,2,2,69,71
340,1,9,0.1,2,28,29,57
341,4,1,0.1,2,2,67,69
342,3,0,0.1,2,9,59,68
343,0,7,0.1,2,33,21,54
344,5,0,0.1,2,2,70,72
345,1,8,0.1,2,28,28,56
346,2,9,0.1,2,28,28,56
347,4,1,0.1,2,2,68,70
348,3,0,0.1,2,5,63,68
349,0,7,0.1,2,29,24,53
351,5,0,0.1,2,2,69,71
352,1,10,0.1,2,28,29,57
353,2,9,0.1,2,28,29,57
354,4,0,0.1,2,2,67,69
355,3,0,0.1,2,6,62,68
356,0,7,0.1,2,32,20,52
357,1,10,0.1,2,28,28,56
358,2,3,0.1,2,28,24,52
359,4,0,0.1,2,3,68,71
360,5,0,0.1,2,2,70,72
361,3,0,0.1,2,4,64,68
362,0,7,0.1,2,30,22,52
363,1,9,0.1,2,28,29,57
364,2,6,0.1,2,27,30,57
365,4,1,0.1,2,3,68,71
366,5,0,0.05,1,2,70,72
367,3,0,0.1,2,5,63,68
368,0,8,0.1,2,29,23,52
369,1,8,0.1,2,28,29,57
370,2,11,0.1,2,28,25,53
371,4,2,0.1,2,3,69,72
372,3,1,0.1,2,3,65,68
373,5,0,0.1,2,3,68,71
374,0,8,0.1,2,33,20,53
375,1,10,0.1,2,28,29,57
376,2,3,0.1,2,28,32,60
377,4,1,0.1,2,2,68,70
378,3,0,0.1,2,5,63,68
379,5,0,0.1,2,2,69,71
380,0,7,0.1,2,30,22,52
381,1,9,0.1,2,28,29,57
382,2,8,0.1,2,27,32,59
383,4,0,0.1,2,2,68,70
384,3,0,0.1,2,4,64,68
387,5,0,0.1,2,3,69,72
388,0,4,0.1,2,32,21,53
389,1,7,0.1,2,28,28,56
390,2,3,0.1,2,28,24,52
391,4,1,0.1,2,3,69,72
392,3,0,0.1,2,5,64,69
394,5,0,0.1,2,2,70,72
395,0,7,0.1,2,31,21,52
396,1,8,0.1,2,28,29,57
397,2,6,0.1,2,28,29,57
398,4,1,0.1,2,3,65,68
399,3,0,0.1,2,6,64,70
400,5,0,0.1,2,3,69,72
401,0,6,0.1,2,31,22,53
402,1,7,0.1,2,28,30,58
403,2,4,0.1,2,28,31,59
404,4,0,0.1,2,3,69,72
405,3,1,0.1,2,3,65,68
408,5,0,0.1,2,2,70,72
409,0,8,0.1,2,30,23,53
410,1,9,0.1,2,28,27,55
411,2,3,0.1,2,27,32,59
412,4,0,0.1,2,2,69,71
413,3,1,0.1,2,4,65,69
414,5,0,0.1,2,3,66,69
415,0,7,0.1,2,31,21,52
416,1,6,0.1,2,28,28,56
417,2,4,0.1,2,28,30,58
418,4,1,0.1,2,4,67,71
419,3,1,0.1,2,3,66,69
420,5,1,0.1,2,3,67,70
421,0,6,0.1,2,30,24,54
422,1,10,0.1,2,28,27,55
423,2,6,0.1,2,28,25,53
424,4,1,0.1,2,3,67,70
425,3,1,0.1,2,3,65,68
426,5,0,0.1,2,2,70,72
427,0,6,0.1,2,29,25,54
428,1,11,0.1,2,28,29,57
429,2,8,0.1,2,28,26,54
430,4,1,0.1,2,3,68,71
431,3,0,0.1,2,6,62,68
435,5,0,0.1,2,2,70,72
436,0,7,0.1,2,31,23,54
437,1,11,0.1,2,28,28,56
438,2,9,0.1,2,28,31,59
439,4,0,0.1,2,2,69,71
440,3,1,0.1,2,4,66,70
442,5,0,0.1,2,2,70,72
443,0,7,0.1,2,33,21,54
444,1,10,0.1,2,28,29,57
445,2,8,0.1,2,27,30,57
446,4,1,0.1,2,3,69,72
447,3,1,0.1,2,3,66,69
448,5,0,0.1,2,2,69,71
449,0,7,0.1,2,29,25,54
450,1,7,0.1,2,28,31,59
451,2,9,0.1,2,28,27,55
452,4,0,0.1,2,3,68,71
453,3,0,0.1,2,5,63,68
454,5,0,0.1,2,2,70,72
455,0,6,0.1,2,29,25,54
456,1,10,0.1,2,28,28,56
457,2,8,0.1,2,27,32,59
458,4,1,0.1,2,2,70,72
459,3,0,0.1,2,3,66,69
460,5,0,0.1,2,2,69,71
461,0,8,0.1,2,30,26,56
462,1,8,0.1,2,28,29,57
463,2,11,0.1,2,28,25,53
464,4,0,0.1,2,2,70,72
465,3,1,0.1,2,3,67,70
466,5,1,0.1,2,2,68,70
467,0,7,0.1,2,31,22,53
468,1,10,0.1,2,28,27,55
469,2,3,0.1,2,27,31,58
470,4,0,0.1,2,2,68,70
471,3,1,0.1,2,4,65,69
472,5,0,0.05,1,2,69,71
473,0,6,0.1,2,29,25,54
474,1,8,0.1,2,28,29,57
475,2,9,0.1,2,27,33,60
476,4,1,0.1,2,3,68,71
477,3,0,0,0,4,66,70
478,0,8,0.1,2,29,25,54
479,5,0,0,0,2,68,70
480,1,10,0.1,2,28,29,57
481,2,4,0.1,2,28,29,57
483,4,1,0.1,2,2,70,72
484,0,5,0.1,2,29,25,54
485,3,0,0.1,2,3,66,69
486,1,10,0.1,2,28,28,56
487,2,10,0.1,2,28,25,53
488,4,0,0.1,2,2,70,72
489,5,0,0.1,2,3,69,72
490,0,8,0.1,2,30,26,56
491,3,0,0.1,2,4,64,68
492,1,9,0.1,2,28,27,55
493,2,5,0.1,2,28,29,57
494,4,0,0.1,2,2,68,70
495,5,0,0.1,2,2,69,71
496,0,7,0.1,2,29,26,55
497,3,0,0.1,2,6,62,68
498,1,11,0.05,1,28,27,55
499,2,4,0.1,2,27,31,58
500,4,0,0.1,2,3,67,70
501,5,0,0.1,2,2,69,71
502,0,9,0.1,2,29,25,54
503,3,1,0.1,2,3,65,68
504,2,5,0.1,2,27,32,59
505,4,0,0.1,2,2,68,70
506,5,1,0.1,2,2,70,72
507,1,9,0.1,2,28,30,58
508,0,5,0.1,2,29,25,54
509,3,0,0.1,2,3,67,70
510,2,7,0.1,2,28,28,56
512,4,1,0.1,2,2,69,71
513,5,1,0.1,2,2,70,72
514,1,9,0.1,2,28,30,58
515,0,8,0.1,2,29,25,54
516,3,0,0.1,2,4,67,71
517,2,8,0.1,2,27,32,59
518,4,0,0.1,2,2,69,71
521,5,0,0.1,2,2,70,72
522,1,9,0.1,2,28,26,54
523,0,7,0.1,2,29,25,54
524,3,0,0.1,2,4,64,68
525,2,3,0.1,2,27,31,58
527,4,0,0.1,2,2,67,69
528,5,0,0.1,2,3,67,70
529,1,10,0.1,2,28,28,56
530,0,7,0.1,2,30,23,53
531,3,1,0.1,2,3,65,68
532,2,8,0.1,2,27,33,60
533,4,1,0.05,1,2,67,69
534,5,0,0.1,2,2,70,72
535,1,8,0.1,2,28,28,56
536,0,8,0.1,2,29,26,55
537,3,0,0.1,2,3,65,68
538,2,12,0.1,2,28,25,53
539,5,0,0.1,2,2,69,71
540,1,11,0.1,2,28,30,58
541,4,0,0.1,2,2,70,72
542,0,8,0.1,2,29,23,52
543,3,1,0.1,2,4,68,72
544,2,5,0.1,2,27,32,59
545,5,0,0.1,2,2,69,71
546,1,11,0.1,2,28,25,53
547,4,1,0.1,2,2,68,70
548,0,8,0.1,2,29,23,52
549,3,0,0.1,2,3,68,71
550,2,8,0.1,2,27,33,60
551,1,8,0.1,2,28,28,56
552,4,0,0.1,2,2,70,72
553,5,0,1,4,1,71,72
554,5,0,0.1,2,2,69,71
555,5,0,0.1,2,2,69,71
557,5,0,0.05,1,3,68,71
559,5,1,0.05,1,3,65,68
560,0,6,0.1,2,29,24,53
561,3,0,0.1,2,4,67,71
562,2,3,0.1,2,27,30,57
563,1,7,0.1,2,28,30,58
564,4,0,0.1,2,3,68,71
572,5,0,0.1,2,3,67,70
573,0,6,0.1,2,29,27,56
574,3,1,0.1,2,3,66,69
575,2,10,0.1,2,28,29,57
576,1,9,0.1,2,28,30,58
577,4,1,0.1,2,3,68,71
581,5,0,0.1,2,2,68,70
582,0,6,0.1,2,29,24,53
583,3,1,0.1,2,2,67,69
584,2,9,0.1,2,28,29,57
585,5,0,0.1,2,2,69,71
586,1,7,0.1,2,28,26,54
