loop_cnt,region,inherit,reward,outcome,h,g,f
155,0,4,0.1,2,116,24,140
156,1,6,0.1,2,93,47,140
157,2,3,0.1,2,74,73,147
159,3,1,0.1,2,55,97,152
211,0,2,0.1,2,117,23,140
212,1,6,0.1,2,95,45,140
213,2,3,0.1,2,73,74,147
214,3,1,0.1,2,55,97,152
215,0,5,0.1,2,116,24,140
216,1,8,0.1,2,92,49,141
217,2,2,0.1,2,73,75,148
218,3,1,0.1,2,55,97,152
219,0,4,0.1,2,115,25,140
220,1,3,0,0,91,50,141
221,2,6,0.1,2,72,76,148
222,3,1,0.1,2,53,99,152
223,0,5,0.1,2,118,22,140
224,2,2,0.1,2,72,75,147
227,3,1,0,0,53,99,152
228,1,9,0.1,2,92,48,140
229,0,3,0.1,2,114,26,140
230,2,2,0.1,2,73,75,148
231,1,8,0.1,2,92,48,140
232,3,1,0.1,2,53,99,152
233,0,2,0.1,2,116,25,141
234,2,3,0.1,2,73,76,149
235,1,8,0.1,2,92,49,141
236,3,1,0.1,2,53,99,152
237,0,5,0.1,2,113,27,140
238,2,4,0.1,2,72,77,149
239,1,8,0.1,2,91,50,141
240,3,1,0.1,2,54,98,152
241,0,4,0.1,2,113,27,140
242,2,2,0.1,2,72,75,147
243,1,8,0.1,2,92,49,141
247,3,1,0.1,2,53,99,152
248,0,4,0.1,2,115,25,140
249,2,2,0.1,2,73,75,148
250,1,7,0.1,2,92,49,141
251,3,1,0.1,2,58,94,152
252,0,3,0.1,2,115,26,141
253,2,6,0.1,2,72,78,150
254,1,6,0.1,2,92,51,143
256,3,1,0.1,2,53,99,152
257,0,3,0.1,2,115,25,140
258,2,6,0.1,2,72,79,151
259,1,7,0.1,2,91,50,141
261,3,1,0.1,2,54,98,152
262,0,5,0.1,2,114,28,142
263,2,4,0.1,2,72,79,151
264,1,7,0.1,2,92,49,141
265,3,1,0.1,2,53,99,152
266,0,6,0.1,2,114,28,142
267,2,3,0.1,2,73,74,147
268,1,7,0.1,2,92,51,143
270,3,1,0.1,2,53,99,152
271,0,3,0.1,2,114,26,140
272,2,3,0.1,2,72,77,149
273,1,11,0.1,2,91,50,141
275,3,1,0.1,2,55,97,152
276,0,3,0.1,2,114,26,140
277,2,1,0,0,72,75,147
278,1,7,0.1,2,91,50,141
279,3,2,0.1,2,54,98,152
280,0,7,0.1,2,112,28,140
281,1,8,0.1,2,91,50,141
282,2,3,0,0,72,79,151
283,3,1,0,0,53,99,152
284,0,6,0.1,2,112,28,140
285,1,9,0.1,2,91,50,141
286,2,5,0.1,2,72,80,152
287,3,3,0.1,2,53,99,152
288,0,3,0.1,2,114,26,140
289,1,7,0.1,2,91,51,142
290,2,3,0.1,2,72,80,152
293,3,2,0,0,53,99,152
294,0,8,0.1,2,113,27,140
295,1,6,0.1,2,91,51,142
296,2,7,0.1,2,72,80,152
297,3,2,0.1,2,54,98,152
298,0,6,0.1,2,112,28,140
299,1,6,0.1,2,91,52,143
300,2,4,0.1,2,72,80,152
301,3,2,0.1,2,54,98,152
302,0,8,0.1,2,112,28,140
303,1,10,0.1,2,91,51,142
304,2,5,0.1,2,72,78,150
305,3,1,0,0,53,99,152
306,0,8,0.1,2,111,29,140
307,1,8,0,0,91,50,141
308,2,4,0.1,2,72,79,151
309,0,9,0.1,2,110,30,140
311,3,2,0.1,2,53,99,152
312,1,9,0.1,2,91,50,141
313,2,3,0.1,2,72,79,151
314,0,10,0.1,2,110,30,140
315,3,2,0.1,2,54,98,152
316,1,6,0.1,2,91,52,143
318,2,2,0.1,2,72,77,149
319,0,8,0.1,2,113,27,140
320,3,2,0.1,2,53,99,152
321,1,9,0.1,2,91,50,141
322,2,4,0,0,72,77,149
323,0,6,0.1,2,112,28,140
324,3,1,0,0,53,99,152
325,1,5,0,0,91,51,142
326,0,9,0.1,2,109,31,140
327,2,3,0.1,2,72,80,152
328,3,2,0.1,2,53,99,152
329,0,8,0.1,2,111,29,140
330,1,6,0.1,2,91,52,143
332,2,4,0.1,2,72,77,149
333,3,1,0,0,53,99,152
334,0,7,0.1,2,113,27,140
335,1,4,0.1,2,91,53,144
336,2,2,0,0,72,77,149
337,0,8,0.1,2,108,32,140
338,1,7,0.1,2,91,52,143
339,3,1,0,0,53,99,152
340,2,2,0.1,2,72,77,149
341,0,8,0.1,2,109,31,140
342,1,8,0.1,2,91,50,141
343,2,4,0.1,2,71,80,151
344,3,1,0.1,2,58,94,152
345,0,3,0.1,2,114,26,140
346,1,10,0.1,2,91,51,142
347,2,2,0.1,2,71,80,151
348,3,3,0.1,2,53,99,152
349,0,9,0.1,2,107,33,140
350,1,7,0.1,2,91,53,144
351,2,2,0.1,2,71,80,151
353,3,2,0.1,2,53,99,152
354,0,10,0.1,2,106,34,140
355,1,6,0.1,2,90,53,143
356,2,4,0,0,72,80,152
359,3,1,0.1,2,53,99,152
360,0,7,0.1,2,108,32,140
361,1,9,0.1,2,90,54,144
363,3,1,0.1,2,54,98,152
365,2,4,0.1,2,72,77,149
366,0,9,0.1,2,105,35,140
367,1,5,0.1,2,90,54,144
368,3,1,0.1,2,53,99,152
369,2,3,0.1,2,72,79,151
370,0,8,0.1,2,112,28,140
371,1,9,0.1,2,90,54,144
373,3,1,0.1,2,54,98,152
374,2,2,0.1,2,72,75,147
375,0,10,0.1,2,108,33,141
376,1,11,0.1,2,90,55,145
377,3,1,0.1,2,54,98,152
378,2,2,0.1,2,72,75,147
379,0,9,0.1,2,108,32,140
380,1,8,0.1,2,91,52,143
381,3,1,0.1,2,53,99,152
382,0,7,0.1,2,113,27,140
383,2,3,0.1,2,72,80,152
384,1,4,0,0,90,54,144
385,3,2,0.1,2,53,99,152
386,0,8,0.1,2,107,34,141
387,2,4,0.1,2,72,76,148
388,1,7,0.1,2,90,54,144
389,3,1,0,0,53,99,152
390,0,9,0.1,2,105,35,140
391,2,5,0.1,2,72,76,148
392,1,7,0.1,2,91,53,144
393,0,8,0.1,2,107,33,140
394,2,4,0.1,2,72,79,151
395,3,1,0.1,2,53,99,152
396,1,9,0.1,2,91,50,141
397,0,6,0.1,2,106,35,141
398,2,3,0.1,2,72,76,148
399,3,1,0.1,2,53,99,152
400,1,7,0.1,2,90,53,143
401,0,10,0.1,2,105,35,140
403,2,2,0.1,2,72,75,147
408,3,2,0.1,2,53,99,152
409,1,9,0.1,2,90,55,145
410,0,6,0.1,2,106,35,141
411,2,3,0.1,2,72,79,151
412,3,2,0.1,2,54,98,152
413,1,6,0.1,2,89,55,144
414,0,9,0.1,2,104,36,140
415,2,2,0,0,72,80,152
416,3,1,0,0,53,99,152
417,1,11,0.1,2,89,56,145
418,0,9,0.1,2,104,36,140
419,2,2,0,0,71,80,151
420,1,6,0.1,2,91,51,142
421,3,1,0.1,2,53,99,152
422,0,9,0.1,2,106,34,140
423,1,7,0.1,2,92,49,141
424,0,10,0.1,2,107,33,140
426,3,1,0.1,2,53,99,152
427,2,3,0.1,2,72,80,152
428,1,11,0.1,2,89,56,145
429,0,8,0.1,2,109,31,140
431,3,1,0.1,2,53,99,152
432,2,4,0.1,2,72,76,148
433,1,4,0.1,2,89,55,144
434,0,8,0.1,2,103,37,140
436,3,1,0.1,2,53,99,152
437,2,7,0.1,2,71,81,152
438,1,7,0.1,2,88,57,145
439,0,8,0.1,2,105,36,141
440,3,2,0,0,53,99,152
441,2,2,0.1,2,71,80,151
442,1,5,0.1,2,90,53,143
443,0,10,0.1,2,106,34,140
444,2,3,0.1,2,72,76,148
446,3,1,0.1,2,54,98,152
447,1,8,0.1,2,89,55,144
448,0,9,0.1,2,105,36,141
449,2,2,0.1,2,72,77,149
450,3,1,0.1,2,54,98,152
451,1,12,0.1,2,91,56,147
452,0,11,0.1,2,106,36,142
453,2,3,0.1,2,72,75,147
454,3,1,0,0,53,99,152
455,1,5,0,0,89,55,144
456,0,8,0.1,2,105,35,140
457,2,3,0.1,2,72,80,152
458,0,9,0.1,2,107,33,140
459,3,1,0.1,2,53,99,152
460,2,3,0.1,2,72,80,152
461,1,9,0.1,2,88,57,145
462,0,9,0.1,2,110,32,142
463,3,1,0.1,2,54,98,152
464,2,4,0.1,2,71,81,152
465,1,6,0.1,2,87,58,145
466,0,10,0.1,2,102,38,140
467,3,1,0.1,2,53,99,152
468,2,2,0.1,2,72,75,147
469,1,10,0.1,2,86,59,145
470,0,8,0.1,2,104,36,140
471,3,1,0,0,53,99,152
472,2,3,0.1,2,72,79,151
473,1,5,0.1,2,91,52,143
474,0,8,0.1,2,103,37,140
475,2,6,0.1,2,71,80,151
476,1,9,0.1,2,85,60,145
478,3,1,0.1,2,53,99,152
479,0,12,0.1,2,101,39,140
480,2,2,0.1,2,71,80,151
481,1,8,0.1,2,88,57,145
483,3,1,0.1,2,53,99,152
484,0,7,0.1,2,103,37,140
485,2,3,0.1,2,71,77,148
486,1,8,0.1,2,89,55,144
491,3,1,0.1,2,53,99,152
492,0,9,0.1,2,107,35,142
