loop_cnt,region,inherit,reward,outcome,h,g,f
163,0,3,0.1,2,136,20,156
164,1,8,0.1,2,105,51,156
165,2,1,0.05,1,80,77,157
185,3,2,0,0,73,87,160
240,0,6,0.1,2,132,24,156
241,1,2,0.1,2,110,46,156
242,2,1,0.1,2,80,77,157
243,3,3,0.1,2,73,87,160
244,0,5,0.1,2,133,23,156
245,1,8,0.1,2,105,51,156
246,2,2,0.1,2,79,78,157
247,3,0,0.1,2,73,85,158
248,0,3,0.1,2,135,21,156
249,1,6,0.1,2,106,52,158
250,2,2,0.1,2,80,78,158
251,3,1,0,0,73,86,159
252,0,10,0.1,2,131,25,156
253,1,5,0.1,2,104,52,156
254,2,2,0.1,2,79,79,158
255,3,0,0.1,2,73,85,158
256,0,7,0.1,2,132,24,156
257,1,6,0.1,2,103,53,156
258,2,2,0.1,2,78,80,158
259,3,1,0.1,2,73,86,159
260,0,8,0.1,2,131,25,156
261,1,6,0.1,2,105,51,156
262,2,2,0.1,2,79,79,158
263,3,0,0,0,73,85,158
264,0,8,0.1,2,131,26,157
265,1,6,0.1,2,103,53,156
266,2,3,0.1,2,79,78,157
267,3,1,0.05,1,73,86,159
268,0,9,0.1,2,131,25,156
269,1,6,0.1,2,103,53,156
270,2,2,0.1,2,78,79,157
271,3,0,0.1,2,73,85,158
272,0,8,0.1,2,131,26,157
273,1,6,0.1,2,103,53,156
274,2,4,0.1,2,78,80,158
275,3,4,0.1,2,73,87,160
276,0,4,0.1,2,130,27,157
277,1,6,0.1,2,103,53,156
278,2,2,0.1,2,78,80,158
279,3,0,0.1,2,73,85,158
280,0,5,0.1,2,130,27,157
281,1,8,0.1,2,102,54,156
282,2,3,0.1,2,77,81,158
283,3,0,0.1,2,73,85,158
284,0,5,0.1,2,129,28,157
285,1,6,0.1,2,106,50,156
286,2,2,0.1,2,77,81,158
287,3,1,0.1,2,73,86,159
288,0,5,0.1,2,130,27,157
289,1,7,0.1,2,102,54,156
290,2,1,0.1,2,76,82,158
291,3,1,0,0,73,86,159
292,0,6,0.1,2,129,28,157
293,1,8,0.1,2,104,54,158
294,2,3,0.1,2,76,82,158
295,0,8,0.1,2,130,26,156
296,1,6,0.1,2,103,53,156
297,2,3,0.1,2,75,83,158
298,3,1,0,0,73,86,159
299,0,5,0.1,2,130,27,157
300,1,6,0.1,2,102,54,156
301,2,2,0.1,2,78,80,158
302,3,1,0,0,73,86,159
303,0,4,0.1,2,130,27,157
304,1,7,0.1,2,101,55,156
305,2,4,0.1,2,78,79,157
307,3,2,0,0,73,86,159
308,0,5,0.1,2,130,27,157
309,1,4,0.1,2,100,56,156
310,2,4,0.1,2,77,80,157
311,0,6,0.1,2,128,29,157
312,1,6,0.1,2,101,55,156
313,2,5,0.1,2,78,80,158
314,3,4,0.1,2,73,86,159
315,0,5,0.1,2,130,27,157
316,1,2,0.1,2,99,57,156
317,2,2,0.1,2,76,82,158
319,3,0,0.05,1,73,85,158
320,0,6,0.1,2,128,29,157
321,1,2,0.1,2,99,57,156
322,2,2,0.1,2,75,83,158
323,3,1,0,0,73,86,159
324,0,6,0.1,2,129,28,157
325,1,8,0.1,2,101,55,156
326,2,3,0,0,75,83,158
327,3,4,0.1,2,73,87,160
328,0,7,0.1,2,128,29,157
329,1,4,0.1,2,100,56,156
330,2,4,0.1,2,74,84,158
331,0,7,0.1,2,130,29,159
332,1,5,0.1,2,100,58,158
334,3,1,0.1,2,73,86,159
335,2,2,0.1,2,78,81,159
336,0,6,0.1,2,129,28,157
337,1,8,0.1,2,102,55,157
338,3,1,0.1,2,73,85,158
339,2,3,0.1,2,76,82,158
340,0,8,0.1,2,127,30,157
341,1,7,0.1,2,101,55,156
342,3,2,0.1,2,73,86,159
343,2,4,0.1,2,74,84,158
344,0,11,0.1,2,129,30,159
345,1,2,0.1,2,99,57,156
346,3,1,0.1,2,73,86,159
347,2,1,0.1,2,74,84,158
348,0,7,0.1,2,126,31,157
349,1,2,0.1,2,99,57,156
350,3,0,0.1,2,73,85,158
351,2,2,0.1,2,75,83,158
352,0,11,0.1,2,128,31,159
353,1,4,0.1,2,100,56,156
354,3,4,0.1,2,73,87,160
355,2,2,0.1,2,74,84,158
356,0,7,0.1,2,127,30,157
357,1,5,0.1,2,99,58,157
358,3,1,0.1,2,73,86,159
