loop_cnt,region,inherit,reward,outcome,h,g,f
179,0,8,0.1,2,145,28,173
180,1,5,0.1,2,116,57,173
181,2,4,0.1,2,93,83,176
205,3,1,0.1,2,82,94,176
265,0,5,0.1,2,144,29,173
266,1,6,0.1,2,115,58,173
268,2,3,0.1,2,94,82,176
269,3,1,0.1,2,82,94,176
270,0,6,0.1,2,143,30,173
271,1,7,0.1,2,115,59,174
272,2,6,0.1,2,91,85,176
273,3,1,0,0,82,94,176
274,0,4,0.1,2,150,23,173
275,1,6,0.1,2,114,60,174
276,2,4,0.1,2,93,83,176
277,3,1,0.1,2,82,94,176
278,0,4,0.1,2,144,29,173
279,1,6,0.1,2,116,57,173
280,2,2,0.1,2,89,87,176
281,3,1,0.1,2,82,94,176
282,0,8,0.1,2,145,28,173
283,1,6,0.1,2,113,61,174
286,2,2,0.1,2,89,87,176
287,3,1,0.1,2,82,94,176
288,0,5,0.1,2,144,29,173
289,1,6,0.1,2,117,56,173
290,2,2,0.1,2,89,87,176
292,3,1,0.1,2,82,94,176
293,0,5,0.1,2,144,30,174
294,1,6,0.1,2,113,61,174
296,2,4,0.1,2,90,86,176
297,3,1,0.1,2,82,94,176
298,0,2,0.1,2,158,15,173
299,1,7,0.1,2,112,62,174
300,2,3,0.1,2,88,88,176
302,3,1,0.1,2,82,94,176
303,0,5,0.1,2,143,31,174
304,1,8,0.1,2,111,63,174
305,2,4,0.1,2,90,86,176
306,3,1,0.1,2,82,94,176
307,0,7,0.1,2,143,30,173
308,1,8,0.1,2,112,62,174
310,2,3,0.1,2,87,89,176
314,3,1,0.1,2,82,94,176
315,0,6,0.1,2,142,31,173
316,1,8,0.1,2,111,63,174
317,2,3,0.1,2,87,89,176
318,3,1,0.1,2,82,94,176
319,0,6,0.1,2,142,31,173
320,1,6,0.1,2,113,61,174
321,2,3,0.1,2,87,89,176
323,3,1,0.1,2,83,93,176
324,0,6,0.1,2,142,31,173
325,1,8,0.1,2,110,64,174
327,2,2,0.1,2,86,90,176
328,3,1,0,0,82,94,176
329,0,5,0.1,2,141,32,173
330,1,7,0.1,2,111,63,174
331,2,3,0.1,2,88,88,176
333,3,1,0,0,82,94,176
334,0,4,0.1,2,145,29,174
335,1,6,0.1,2,115,59,174
336,2,2,0.1,2,87,89,176
338,3,1,0,0,82,94,176
339,0,6,0.1,2,142,32,174
340,1,6,0.1,2,112,62,174
341,2,2,0.1,2,86,90,176
342,0,6,0.1,2,141,32,173
343,1,10,0.1,2,109,65,174
344,2,2,0.1,2,85,91,176
346,3,1,0,0,82,94,176
347,0,4,0.1,2,140,33,173
348,1,8,0.1,2,113,62,175
349,2,2,0.1,2,84,92,176
351,3,2,0.1,2,82,94,176
352,0,7,0.1,2,142,31,173
353,1,7,0.1,2,111,63,174
354,2,3,0.1,2,87,89,176
355,3,1,0.1,2,82,94,176
356,0,6,0.1,2,143,30,173
357,1,9,0.1,2,114,62,176
358,2,5,0.1,2,90,86,176
