loop_cnt,region,inherit,reward,outcome,h,g,f
58,0,6,0.1,2,44,8,52
59,1,7,0.1,2,35,17,52
60,2,7,0.1,2,27,25,52
61,3,1,0.1,2,20,35,55
81,0,5,0.1,2,43,9,52
82,1,7,0.1,2,35,17,52
83,2,4,0.1,2,27,26,53
85,3,1,0,0,19,36,55
86,0,5,0.1,2,43,9,52
87,1,8,0.1,2,34,18,52
88,2,7,0.1,2,27,27,54
89,3,0,0.1,2,19,36,55
90,0,8,0.1,2,43,10,53
91,1,6,0.1,2,34,18,52
92,2,9,0.1,2,26,28,54
94,3,1,0.1,2,19,36,55
95,0,4,0.1,2,43,9,52
96,1,8,0.1,2,34,18,52
97,2,4,0,0,27,26,53
98,3,0,0.1,2,19,36,55
99,0,4,0.1,2,42,10,52
100,1,11,0.1,2,33,19,52
101,2,8,0.1,2,26,28,54
102,3,0,0,0,19,36,55
103,0,7,0.1,2,42,11,53
104,1,11,0.1,2,33,19,52
105,2,5,0.1,2,27,27,54
107,3,2,0,0,19,36,55
108,0,3,0.1,2,41,11,52
109,1,10,0.1,2,33,19,52
110,2,6,0.1,2,25,29,54
112,3,1,0,0,19,36,55
113,0,7,0.1,2,40,12,52
114,1,9,0.1,2,32,20,52
115,2,6,0.1,2,25,29,54
116,3,2,0,0,19,36,55
117,0,6,0.1,2,39,13,52
118,1,11,0.1,2,32,20,52
119,2,6,0.1,2,25,29,54
120,0,6,0.1,2,40,12,52
121,1,9,0.1,2,31,21,52
122,3,2,0.1,2,19,36,55
124,2,5,0.1,2,25,29,54
125,0,5,0.1,2,38,14,52
126,1,9,0.1,2,31,21,52
127,2,4,0.1,2,25,30,55
128,3,2,0.1,2,19,36,55
129,0,6,0.1,2,39,13,52
130,1,6,0.1,2,30,22,52
131,2,2,0.1,2,25,30,55
133,3,1,0.1,2,19,36,55
134,0,5,0.1,2,38,14,52
135,1,6,0.1,2,30,22,52
137,2,5,0.1,2,25,29,54
138,3,1,0.1,2,19,36,55
139,0,4,0.1,2,37,15,52
140,1,7,0.1,2,29,23,52
141,2,4,0.1,2,25,30,55
142,3,2,0.1,2,19,36,55
143,0,6,0.1,2,36,16,52
144,1,7,0.1,2,29,23,52
145,2,4,0.1,2,25,30,55
147,3,1,0.1,2,19,36,55
148,0,6,0.1,2,40,14,54
149,1,6,0.1,2,28,24,52
151,2,3,0.1,2,25,30,55
152,3,2,0.1,2,19,36,55
153,0,5,0.1,2,36,16,52
154,1,5,0.1,2,28,25,53
155,2,5,0.1,2,25,30,55
156,3,2,0.1,2,19,36,55
157,0,5,0.1,2,37,17,54
158,1,5,0.1,2,28,25,53
159,2,4,0.1,2,25,29,54
162,3,1,0.1,2,19,36,55
163,0,6,0.1,2,36,18,54
164,1,7,0.1,2,29,23,52
166,2,6,0.1,2,25,29,54
168,3,2,0.1,2,19,36,55
169,0,4,0.1,2,37,15,52
170,1,7,0.1,2,28,24,52
172,2,4,0.1,2,25,30,55
175,3,0,0.1,2,19,36,55
176,0,5,0.1,2,36,18,54
177,1,5,0.1,2,29,24,53
178,2,4,0.1,2,25,30,55
180,3,2,0.1,2,19,36,55
181,0,6,0.1,2,35,19,54
182,1,6,0.1,2,28,24,52
183,2,2,0.1,2,25,30,55
184,3,1,0,0,19,36,55
185,0,7,0.1,2,36,19,55
186,1,7,0.1,2,29,25,54
187,2,4,0.1,2,25,30,55
189,3,1,0,0,19,36,55
190,0,6,0.1,2,35,19,54
