loop_cnt,region,inherit,reward,outcome,h,g,f
52,0,3,0.1,2,42,7,49
53,1,4,0.05,1,34,15,49
54,2,0,0.1,2,25,24,49
55,3,3,0.1,2,17,32,49
56,4,0,0.1,2,9,40,49
65,5,1,0.1,2,8,41,49
67,0,3,0.1,2,42,7,49
68,2,0,0.1,2,25,24,49
69,3,3,0.1,2,17,32,49
70,4,0,0.1,2,9,40,49
71,5,1,0.1,2,8,41,49
72,1,4,0.1,2,34,15,49
73,0,3,0.1,2,42,7,49
75,2,0,0.1,2,25,24,49
76,3,3,0.1,2,16,33,49
77,4,0,0.1,2,9,40,49
79,5,1,0.1,2,8,41,49
81,1,4,0.1,2,34,15,49
82,0,3,0.1,2,42,7,49
83,2,0,0.05,1,25,24,49
84,3,2,0.1,2,16,33,49
85,4,0,0.05,1,9,40,49
87,5,1,0.1,2,8,41,49
88,1,4,0.1,2,34,15,49
90,0,5,0.1,2,41,8,49
91,3,3,0.1,2,16,33,49
92,5,0,0.1,2,8,41,49
95,1,3,0,0,34,15,49
96,2,2,0.05,1,26,23,49
97,4,0,0.1,2,9,40,49
98,0,3,0.1,2,40,9,49
99,3,3,0.1,2,16,33,49
100,5,0,0.1,2,8,41,49
101,4,0,0.05,1,9,40,49
102,2,0,0.05,1,25,24,49
103,1,3,0.1,2,34,15,49
104,0,2,0.1,2,39,10,49
105,3,3,0.1,2,15,34,49
106,5,0,0.1,2,8,41,49
108,4,0,0.1,2,9,40,49
109,1,3,0.1,2,34,15,49
111,2,0,0.1,2,25,24,49
112,0,3,0.1,2,38,11,49
113,3,2,0.1,2,15,34,49
114,5,0,0,0,8,41,49
116,4,0,0.1,2,9,40,49
117,1,3,0.1,2,34,15,49
118,2,0,0.1,2,25,24,49
119,0,3,0.1,2,37,12,49
120,3,1,0.1,2,14,35,49
121,4,0,0.1,2,10,39,49
122,5,0,0.1,2,8,41,49
126,1,3,0.1,2,34,15,49
127,2,0,0.1,2,25,24,49
128,0,5,0.1,2,36,13,49
129,3,1,0.1,2,13,36,49
130,4,0,0.1,2,9,40,49
131,5,0,0.1,2,8,41,49
133,1,3,0.1,2,34,15,49
134,2,0,0.1,2,25,24,49
135,0,4,0.1,2,35,14,49
136,3,1,0.1,2,14,35,49
137,4,0,0.1,2,9,40,49
138,5,0,0.1,2,8,41,49
139,1,3,0.1,2,34,15,49
140,2,0,0.05,1,25,24,49
141,0,4,0.1,2,35,14,49
142,3,0,0.1,2,12,37,49
143,4,0,0.05,1,9,40,49
144,5,0,0,0,8,41,49
146,1,3,0.1,2,35,14,49
148,2,0,0.1,2,25,24,49
149,0,4,0.1,2,35,14,49
150,3,1,0.1,2,13,36,49
151,4,0,0.1,2,9,40,49
152,1,3,0,0,34,15,49
154,2,0,0.1,2,25,24,49
155,5,0,0.1,2,8,41,49
156,0,6,0.1,2,34,15,49
157,3,0,0.1,2,11,38,49
159,4,0,0.1,2,9,40,49
160,2,2,0.1,2,26,23,49
163,5,0,0.1,2,8,41,49
164,1,3,0.1,2,34,15,49
165,0,4,0.1,2,33,16,49
166,3,0,0.1,2,10,39,49
168,4,0,0.05,1,9,40,49
169,2,0,0.1,2,25,24,49
170,5,0,0,0,8,41,49
171,1,3,0.1,2,34,15,49
173,0,6,0.1,2,36,13,49
174,3,0,0.1,2,10,39,49
176,2,0,0.1,2,25,24,49
178,4,0,0.1,2,9,40,49
180,1,3,0,0,34,15,49
181,5,0,0.1,2,8,41,49
182,0,2,0.1,2,32,17,49
183,3,0,0.1,2,11,38,49
184,2,0,0.05,1,25,24,49
185,4,0,0.1,2,10,39,49
187,5,0,0,0,8,41,49
188,1,3,0.1,2,34,15,49
189,0,1,0.1,2,31,18,49
190,3,1,0.1,2,12,37,49
192,4,0,0.1,2,10,39,49
195,2,0,0.1,2,25,24,49
196,1,3,0.1,2,34,15,49
197,0,4,0.1,2,33,16,49
198,3,0,0.1,2,9,40,49
199,5,0,0.1,2,8,41,49
200,4,0,0.05,1,10,39,49
202,2,0,0.05,1,25,24,49
203,0,4,0.1,2,33,16,49
204,3,1,0.1,2,8,41,49
205,1,3,0.1,2,34,15,49
206,5,0,0.1,2,8,41,49
207,4,0,0.1,2,9,40,49
208,2,0,0.1,2,25,24,49
209,0,3,0.1,2,32,17,49
210,3,1,0.1,2,8,41,49
212,1,3,0.1,2,34,15,49
214,5,0,0.1,2,8,41,49
219,4,0,0.1,2,9,40,49
221,2,2,0.1,2,26,23,49
222,0,1,0.1,2,31,18,49
223,3,1,0.1,2,13,36,49
224,1,3,0,0,34,15,49
225,5,0,0.1,2,8,41,49
227,4,0,0.05,1,9,40,49
231,2,0,0.1,2,25,24,49
233,0,4,0.1,2,31,18,49
234,3,0,0.05,1,9,40,49
235,5,0,0.1,2,8,41,49
236,1,3,0,0,34,15,49
237,2,2,0.1,2,26,23,49
238,4,0,0.1,2,9,40,49
239,0,4,0.1,2,33,16,49
240,3,0,0.1,2,9,40,49
241,5,0,0.05,1,8,41,49
244,1,3,0,0,34,15,49
245,2,0,0.1,2,25,24,49
247,4,0,0.1,2,9,40,49
248,0,3,0.1,2,32,17,49
249,3,1,0.1,2,8,41,49
250,5,0,0.1,2,8,41,49
251,2,0,0.1,2,25,24,49
255,4,0,0.1,2,9,40,49
256,0,2,0.1,2,32,17,49
257,1,3,0,0,34,15,49
258,3,0,0.1,2,11,38,49
259,5,0,0.1,2,8,41,49
261,2,0,0.1,2,25,24,49
263,4,0,0.1,2,10,39,49
264,0,3,0.1,2,31,18,49
266,3,1,0.1,2,8,41,49
267,5,0,0.1,2,8,41,49
268,1,3,0,0,34,15,49
269,2,0,0.05,1,25,24,49
270,4,0,0.1,2,9,40,49
271,0,5,0.1,2,31,18,49
274,3,0,0.1,2,9,40,49
276,5,0,0.1,2,8,41,49
278,1,3,0.1,2,34,15,49
279,0,3,0.1,2,31,18,49
281,4,0,0.1,2,9,40,49
283,3,1,0.1,2,8,41,49
284,2,2,0.1,2,26,23,49
285,5,0,0.05,1,8,41,49
286,1,3,0.1,2,35,14,49
287,0,3,0.1,2,30,19,49
288,4,0,0.1,2,9,40,49
289,3,0,0.1,2,8,41,49
291,2,1,0.1,2,25,24,49
292,5,0,0.1,2,8,41,49
293,1,4,0.1,2,34,15,49
294,0,3,0.1,2,30,19,49
296,4,0,0.1,2,9,40,49
297,3,0,0.1,2,9,40,49
298,2,4,0.1,2,24,25,49
301,5,0,0.1,2,8,41,49
302,0,3,0.1,2,29,20,49
303,1,3,0.1,2,33,16,49
305,4,0,0.1,2,10,39,49
309,3,0,0.1,2,8,41,49
310,2,4,0.1,2,23,26,49
311,5,0,0.1,2,8,41,49
312,0,2,0.1,2,30,19,49
313,1,1,0.1,2,32,17,49
314,4,0,0.1,2,9,40,49
315,3,0,0.1,2,9,40,49
316,2,4,0.1,2,23,26,49
317,5,0,0.1,2,8,41,49
319,0,3,0.1,2,30,19,49
323,4,0,0.1,2,10,39,49
324,1,1,0.1,2,32,17,49
326,3,0,0.1,2,8,41,49
327,2,4,0.1,2,22,27,49
328,5,0,0,0,8,41,49
329,0,3,0.1,2,30,19,49
330,4,0,0.1,2,9,40,49
331,1,1,0.1,2,31,18,49
334,3,0,0.1,2,11,38,49
335,2,4,0.1,2,21,28,49
336,0,3,0.1,2,30,19,49
337,4,0,0.1,2,9,40,49
338,1,2,0.1,2,30,19,49
341,3,0,0.1,2,10,39,49
344,5,0,0,0,8,41,49
345,2,3,0.1,2,20,29,49
346,0,2,0.1,2,29,20,49
347,4,0,0.1,2,10,39,49
