loop_cnt,region,inherit,reward,outcome,h,g,f
130,0,4,0.1,2,100,15,115
131,1,6,0.1,2,85,38,123
132,2,6,0.1,2,65,60,125
137,3,4,0.1,2,51,76,127
181,0,4,0.1,2,96,19,115
182,1,2,0.1,2,83,40,123
183,2,4,0.1,2,62,63,125
185,3,4,0.1,2,51,76,127
186,0,6,0.1,2,95,20,115
187,1,4,0.1,2,82,41,123
188,2,5,0.1,2,63,62,125
189,3,5,0.1,2,50,77,127
190,0,6,0.1,2,95,20,115
191,1,3,0.1,2,82,41,123
192,2,5,0.1,2,62,63,125
193,3,2,0.1,2,50,77,127
194,0,6,0.1,2,97,20,117
195,1,2,0.1,2,83,40,123
196,2,4,0,0,62,63,125
197,3,4,0.1,2,50,77,127
198,0,6,0.1,2,97,20,117
199,1,4,0.1,2,82,41,123
203,3,5,0,0,50,77,127
204,2,5,0.1,2,62,63,125
205,0,6,0.1,2,94,21,115
206,1,4,0.1,2,82,41,123
207,2,5,0.1,2,62,63,125
208,3,2,0.1,2,50,77,127
209,0,7,0.1,2,96,21,117
210,1,3,0.1,2,82,41,123
211,2,4,0.1,2,62,63,125
215,3,4,0.1,2,50,77,127
216,0,4,0.1,2,96,19,115
217,1,4,0.1,2,82,41,123
218,2,7,0.1,2,63,64,127
220,3,4,0.1,2,50,77,127
221,0,5,0.1,2,93,22,115
222,1,5,0.1,2,82,42,124
223,2,5,0.1,2,63,62,125
224,3,4,0.1,2,50,77,127
225,0,6,0.1,2,93,22,115
226,1,6,0.1,2,82,42,124
227,2,4,0.1,2,63,62,125
228,3,4,0.1,2,50,77,127
229,0,6,0.1,2,95,20,115
230,1,5,0.1,2,82,42,124
231,2,6,0.1,2,62,65,127
232,3,2,0.1,2,50,77,127
233,0,8,0.1,2,92,23,115
234,1,4,0.1,2,82,41,123
235,2,5,0.1,2,63,62,125
236,3,2,0,0,50,77,127
237,0,6,0.1,2,101,16,117
238,1,5,0.1,2,82,42,124
240,2,6,0.1,2,63,64,127
241,3,2,0.05,1,50,77,127
242,0,8,0.1,2,92,23,115
243,1,5,0.1,2,81,43,124
244,2,5,0.1,2,62,65,127
246,3,4,0.1,2,50,77,127
247,0,8,0.1,2,91,24,115
248,1,5,0.1,2,82,42,124
249,2,6,0.1,2,62,65,127
250,3,4,0.1,2,51,76,127
251,0,8,0.1,2,92,23,115
252,1,5,0.1,2,81,43,124
254,2,5,0.1,2,63,62,125
