loop_cnt,region,inherit,reward,outcome,h,g,f
70,0,3,0.1,2,44,10,54
71,1,5,0.1,2,34,21,55
72,2,4,0.1,2,26,33,59
74,3,4,0.1,2,24,43,67
98,0,3,0.1,2,44,10,54
99,1,4,0.1,2,34,21,55
100,2,6,0.1,2,26,34,60
101,3,1,0.1,2,24,43,67
102,0,3,0.05,1,44,10,54
103,1,5,0.1,2,33,22,55
104,2,5,0.1,2,26,32,58
106,3,5,0.1,2,24,43,67
107,1,7,0.1,2,32,23,55
108,2,4,0.1,2,26,34,60
109,3,6,0.1,2,24,42,66
110,0,5,0.1,2,44,11,55
111,1,4,0.1,2,32,23,55
112,2,4,0.1,2,26,34,60
114,3,5,0.1,2,24,42,66
115,0,6,0.1,2,43,12,55
116,1,5,0.1,2,32,24,56
117,2,4,0.1,2,26,33,59
118,3,5,0.1,2,24,42,66
119,0,9,0.1,2,42,13,55
120,1,10,0.1,2,31,25,56
121,2,5,0.1,2,25,34,59
122,3,4,0.1,2,23,43,66
123,0,10,0.1,2,42,13,55
124,1,8,0.1,2,30,26,56
125,2,5,0.1,2,26,35,61
126,3,4,0.1,2,23,43,66
127,0,10,0.1,2,41,14,55
128,1,8,0.1,2,31,25,56
129,2,4,0.1,2,26,33,59
130,3,5,0.1,2,23,43,66
131,0,11,0.1,2,41,14,55
132,1,11,0.1,2,30,27,57
133,2,5,0.1,2,25,34,59
134,3,3,0,0,24,43,67
135,0,10,0.1,2,40,15,55
136,1,11,0.1,2,30,27,57
137,2,4,0.1,2,25,34,59
138,0,10,0.1,2,40,15,55
140,3,4,0.1,2,23,43,66
141,1,9,0.1,2,31,28,59
142,2,5,0.1,2,25,35,60
143,0,10,0.1,2,40,15,55
147,3,4,0.1,2,23,43,66
148,1,11,0.1,2,30,27,57
149,2,5,0.1,2,25,34,59
150,0,10,0.1,2,39,16,55
151,3,1,0.1,2,24,43,67
152,1,8,0.1,2,30,28,58
153,2,1,0,0,25,35,60
154,0,9,0.1,2,39,16,55
155,3,3,0.1,2,24,43,67
156,1,8,0.1,2,30,26,56
157,0,10,0.1,2,39,16,55
158,2,3,0,0,25,34,59
159,3,5,0.1,2,23,43,66
160,1,7,0.1,2,29,29,58
161,0,10,0.1,2,39,16,55
163,3,6,0.1,2,24,42,66
164,2,6,0.1,2,26,35,61
165,1,9,0.1,2,30,28,58
166,0,11,0.1,2,39,17,56
167,3,5,0.1,2,24,42,66
168,2,4,0.1,2,26,32,58
169,1,6,0.1,2,28,30,58
170,0,10,0.1,2,39,16,55
171,3,2,0.1,2,24,43,67
172,2,4,0.1,2,26,32,58
173,1,8,0.1,2,30,26,56
174,0,9,0,0,39,16,55
175,3,4,0.1,2,23,43,66
176,2,3,0.1,2,25,34,59
177,1,7,0.1,2,27,31,58
178,3,2,0.1,2,24,43,67
179,0,9,0.1,2,38,18,56
180,2,4,0.1,2,25,34,59
181,1,11,0.1,2,30,29,59
182,3,5,0.1,2,23,43,66
183,0,10,0.1,2,39,17,56
184,2,4,0.1,2,25,34,59
185,1,7,0.1,2,29,29,58
186,3,5,0.1,2,23,43,66
187,0,8,0.1,2,37,19,56
188,2,5,0.1,2,25,34,59
189,1,7,0.1,2,30,30,60
190,3,4,0.1,2,23,43,66
191,0,4,0.1,2,36,20,56
192,2,4,0.05,1,25,34,59
193,1,5,0,0,27,31,58
195,3,6,0.1,2,24,42,66
196,0,6,0.1,2,35,21,56
197,2,5,0.1,2,25,35,60
198,1,10,0.1,2,30,29,59
199,3,5,0.1,2,23,43,66
200,0,6,0.1,2,34,22,56
201,2,6,0.1,2,25,36,61
202,1,5,0.1,2,27,31,58
205,3,3,0.1,2,23,43,66
206,0,6,0,0,39,17,56
