loop_cnt,region,inherit,reward,outcome,h,g,f
53,0,2,0.1,2,43,7,50
54,1,2,0.1,2,35,15,50
55,2,1,0.1,2,26,24,50
58,3,3,0.1,2,20,30,50
76,0,2,0.1,2,43,7,50
77,1,1,0.1,2,34,16,50
79,2,1,0.1,2,26,24,50
81,3,3,0,0,20,30,50
82,0,2,0.1,2,43,7,50
84,1,1,0.1,2,34,16,50
85,2,1,0.1,2,26,24,50
86,3,3,0.1,2,20,30,50
87,0,2,0.1,2,43,7,50
88,1,1,0.1,2,34,16,50
90,2,1,0.1,2,26,24,50
91,3,3,0.1,2,20,30,50
92,0,2,0.1,2,42,8,50
93,1,1,0.1,2,34,16,50
94,2,1,0.1,2,25,25,50
95,3,3,0.1,2,20,30,50
96,0,4,0.1,2,41,9,50
97,1,2,0.1,2,33,17,50
98,2,1,0.1,2,24,26,50
100,3,3,0.1,2,20,30,50
101,0,5,0.1,2,40,10,50
102,1,2,0.1,2,32,18,50
103,2,2,0.1,2,23,27,50
104,3,3,0.1,2,20,30,50
105,0,5,0.1,2,41,9,50
106,1,5,0.1,2,31,19,50
107,2,2,0.1,2,22,28,50
108,3,3,0.1,2,20,30,50
109,0,5,0.1,2,40,10,50
110,1,6,0.1,2,31,19,50
111,2,4,0.1,2,21,29,50
112,3,2,0,0,20,30,50
113,0,5,0.1,2,39,11,50
114,1,4,0.1,2,30,20,50
115,2,3,0.1,2,21,29,50
116,3,2,0,0,20,30,50
117,0,2,0.1,2,38,12,50
118,1,4,0.1,2,30,20,50
119,2,3,0.1,2,21,29,50
120,3,2,0,0,20,30,50
121,0,3,0.1,2,37,13,50
122,1,4,0.1,2,29,21,50
124,2,4,0.1,2,20,30,50
125,0,2,0.1,2,38,12,50
126,1,4,0.1,2,28,22,50
127,2,2,0.1,2,19,31,50
128,3,2,0,0,20,30,50
129,0,3,0.1,2,37,13,50
130,1,6,0.1,2,27,23,50
131,2,2,0.1,2,19,31,50
132,3,3,0.1,2,20,30,50
133,0,3,0.1,2,36,14,50
134,1,3,0.1,2,29,21,50
135,2,2,0.1,2,19,31,50
137,3,2,0.1,2,20,30,50
138,0,3,0.1,2,36,14,50
139,1,5,0.1,2,27,23,50
140,2,3,0.1,2,18,32,50
142,3,3,0.1,2,20,30,50
143,0,6,0.1,2,35,15,50
144,1,3,0.1,2,26,24,50
145,2,2,0.1,2,18,32,50
148,3,3,0.1,2,20,30,50
149,0,2,0.1,2,38,12,50
150,1,4,0.1,2,28,22,50
151,2,3,0.1,2,17,33,50
152,3,3,0.1,2,20,30,50
153,0,3,0.1,2,34,16,50
154,1,1,0.1,2,25,25,50
156,2,3,0.1,2,18,32,50
158,3,3,0.1,2,20,30,50
159,0,5,0.1,2,33,17,50
160,1,4,0.1,2,26,24,50
162,2,2,0.1,2,16,34,50
163,3,3,0.1,2,20,30,50
164,0,5,0.1,2,33,17,50
165,1,1,0.05,1,25,25,50
166,2,2,0.1,2,18,32,50
167,3,3,0.1,2,20,30,50
168,0,4,0.1,2,32,18,50
169,2,2,0.1,2,18,32,50
170,1,0,0.1,2,24,26,50
172,3,3,0.1,2,20,30,50
173,0,4,0.1,2,31,19,50
174,2,2,0.05,1,18,32,50
175,1,0,0.1,2,24,26,50
177,3,3,0.1,2,20,30,50
178,0,5,0.1,2,30,20,50
180,1,3,0.1,2,26,24,50
181,2,3,0.1,2,17,33,50
183,3,3,0.1,2,20,30,50
184,0,4,0.1,2,31,19,50
185,1,1,0.1,2,23,27,50
186,2,3,0.1,2,17,33,50
188,3,3,0.1,2,20,30,50
189,0,4,0.1,2,31,19,50
190,1,1,0.1,2,25,25,50
191,2,3,0.1,2,17,33,50
192,3,3,0.1,2,20,30,50
193,0,4,0.1,2,32,18,50
194,1,0,0.1,2,24,26,50
195,2,2,0.1,2,16,34,50
197,3,3,0.1,2,20,30,50
198,0,4,0.05,1,31,19,50
200,1,0,0.1,2,24,26,50
202,2,1,0.1,2,15,35,50
203,3,3,0.1,2,21,29,50
204,0,4,0.1,2,29,21,50
205,1,3,0.1,2,25,25,50
206,2,2,0.1,2,18,32,50
207,3,3,0.1,2,20,30,50
209,0,6,0.1,2,28,22,50
210,1,4,0.1,2,27,23,50
212,2,1,0.1,2,15,35,50
214,3,4,0.1,2,20,30,50
215,0,4,0.1,2,34,16,50
216,1,0,0.1,2,24,26,50
217,2,2,0.1,2,16,34,50
219,3,3,0.1,2,20,30,50
220,0,7,0.1,2,27,23,50
221,1,1,0.1,2,23,27,50
223,2,1,0.1,2,15,35,50
224,3,3,0,0,20,30,50
225,0,4,0.1,2,31,19,50
226,1,1,0.1,2,22,28,50
227,2,1,0.1,2,14,36,50
228,0,8,0.1,2,27,23,50
229,1,1,0.1,2,22,28,50
230,2,1,0.1,2,13,37,50
231,3,3,0.1,2,20,30,50
232,0,4,0.1,2,29,21,50
233,1,2,0.1,2,21,29,50
234,2,1,0.1,2,15,35,50
236,3,3,0.1,2,20,30,50
237,0,5,0.1,2,35,15,50
238,1,1,0.1,2,23,27,50
239,2,1,0.05,1,15,35,50
240,3,3,0.1,2,20,30,50
241,0,5,0.1,2,29,21,50
242,1,2,0.05,1,21,29,50
243,3,3,0,0,20,30,50
244,2,1,0.1,2,12,38,50
245,0,7,0.1,2,27,23,50
246,1,3,0.1,2,20,30,50
247,2,1,0.1,2,13,37,50
248,3,3,0.1,2,20,30,50
250,0,6,0.1,2,26,24,50
251,1,2,0.1,2,21,29,50
252,2,1,0.1,2,14,36,50
253,3,3,0,0,20,30,50
254,0,3,0.1,2,36,14,50
255,1,3,0.1,2,21,29,50
256,2,1,0.1,2,12,38,50
257,0,7,0.1,2,26,24,50
258,3,3,0.1,2,20,30,50
259,1,0,0.1,2,24,26,50
260,2,1,0.1,2,12,38,50
261,0,4,0.1,2,29,21,50
262,3,3,0,0,20,30,50
263,1,2,0.1,2,20,30,50
264,2,1,0.1,2,11,39,50
265,0,8,0.1,2,26,24,50
266,1,1,0.1,2,23,27,50
267,2,1,0.1,2,10,40,50
268,3,3,0.1,2,20,30,50
269,0,8,0.1,2,26,24,50
270,1,4,0.1,2,19,31,50
271,2,1,0.1,2,11,39,50
273,3,3,0,0,20,30,50
275,0,4,0.1,2,34,16,50
276,1,1,0.1,2,22,28,50
277,2,1,0.1,2,9,41,50
278,0,5,0.1,2,28,22,50
281,3,3,0.1,2,20,30,50
282,1,2,0.1,2,21,29,50
283,2,1,0.1,2,9,41,50
284,0,8,0.1,2,27,23,50
286,3,3,0.1,2,20,30,50
287,1,4,0.1,2,18,32,50
288,2,1,0.1,2,12,38,50
289,0,5,0.1,2,25,25,50
290,3,3,0.1,2,20,30,50
291,1,2,0.05,1,20,30,50
292,2,1,0.1,2,8,42,50
293,0,4,0.1,2,24,26,50
294,3,3,0.05,1,20,30,50
295,2,1,0.1,2,13,37,50
296,1,2,0.1,2,19,31,50
297,0,5,0.1,2,25,25,50
298,2,1,0.1,2,7,43,50
299,1,2,0.1,2,20,30,50
302,3,3,0.1,2,20,30,50
303,0,2,0.1,2,24,26,50
304,2,1,0.1,2,10,40,50
306,1,4,0.1,2,20,30,50
308,3,2,0.1,2,20,30,50
309,0,4,0.1,2,24,26,50
310,2,1,0.1,2,6,44,50
313,1,2,0,0,18,32,50
314,3,3,0.1,2,20,30,50
315,0,4,0.1,2,24,26,50
316,2,1,0.05,1,8,42,50
317,3,3,0.1,2,20,30,50
318,1,1,0.1,2,23,27,50
319,0,3,0.1,2,23,27,50
320,2,1,0.1,2,10,40,50
322,3,3,0.1,2,20,30,50
323,1,3,0.1,2,19,31,50
325,0,5,0.1,2,25,25,50
326,2,1,0.1,2,8,42,50
327,3,3,0,0,20,30,50
328,1,2,0.1,2,20,30,50
329,0,4,0.1,2,22,28,50
330,2,1,0.1,2,9,41,50
331,1,2,0.1,2,20,30,50
332,0,2,0.1,2,24,26,50
333,3,3,0.1,2,20,30,50
335,2,1,0.1,2,7,43,50
336,1,2,0.1,2,18,32,50
338,0,2,0.1,2,24,26,50
339,3,3,0.1,2,20,30,50
340,2,1,0.1,2,7,43,50
343,1,3,0.1,2,21,29,50
344,0,7,0.1,2,26,24,50
346,3,3,0,0,20,30,50
347,2,1,0.1,2,8,42,50
348,1,3,0.1,2,17,33,50
349,0,3,0.1,2,23,27,50
350,2,1,0.1,2,8,42,50
351,3,3,0,0,20,30,50
352,1,2,0.1,2,20,30,50
353,0,2,0.1,2,23,27,50
354,2,1,0.1,2,6,44,50
355,1,1,0,0,18,32,50
356,0,4,0.1,2,21,29,50
357,3,3,0.1,2,20,30,50
358,2,1,0.1,2,5,45,50
359,0,2,0.1,2,22,28,50
361,3,3,0,0,20,30,50
363,1,1,0.1,2,19,31,50
364,2,1,0.1,2,7,43,50
365,0,2,0.1,2,22,28,50
370,1,2,0.1,2,20,30,50
371,2,1,0.1,2,5,45,50
372,3,3,0.1,2,20,30,50
374,0,3,0.1,2,21,29,50
375,1,2,0.1,2,20,30,50
376,2,1,0.1,2,10,40,50
377,0,2,0.1,2,23,27,50
378,3,3,0.1,2,20,30,50
380,1,1,0.1,2,19,31,50
383,2,1,0.1,2,7,43,50
385,0,2,0.1,2,20,30,50
386,3,3,0,0,20,30,50
387,1,2,0.1,2,16,34,50
388,2,1,0.1,2,9,41,50
389,0,2,0.1,2,20,30,50
390,1,1,0.1,2,19,31,50
391,2,1,0.1,2,5,45,50
395,3,3,0.1,2,20,30,50
396,0,2,0.05,1,20,30,50
397,2,1,0.1,2,7,43,50
398,1,2,0.1,2,18,32,50
399,3,3,0,0,20,30,50
400,0,1,0.1,2,23,27,50
403,2,1,0.1,2,9,41,50
404,1,2,0.1,2,16,34,50
406,0,1,0.1,2,19,31,50
409,3,3,0.1,2,20,30,50
411,2,1,0.1,2,5,45,50
414,1,2,0.1,2,16,34,50
415,0,2,0.1,2,20,30,50
416,3,3,0.1,2,21,29,50
417,2,0,0.1,2,4,46,50
418,1,3,0.1,2,20,30,50
419,0,1,0.1,2,21,29,50
422,3,3,0,0,20,30,50
423,2,1,0.1,2,5,45,50
424,1,2,0.1,2,17,33,50
425,0,3,0.1,2,23,27,50
426,2,1,0.1,2,6,44,50
427,1,3,0.1,2,20,30,50
429,3,3,0.1,2,20,30,50
430,0,1,0.1,2,19,31,50
431,2,0,0.1,2,4,46,50
432,1,2,0.1,2,18,32,50
435,3,3,0,0,20,30,50
437,0,3,0.1,2,18,32,50
439,2,1,0.1,2,4,46,50
440,1,1,0.1,2,18,32,50
441,0,3,0.1,2,22,28,50
442,2,0,0.1,2,4,46,50
444,1,2,0.1,2,18,32,50
446,3,3,0,0,20,30,50
447,0,3,0.1,2,21,29,50
448,2,0,0.1,2,4,46,50
449,1,2,0.1,2,20,30,50
450,0,3,0.1,2,21,29,50
452,3,3,0,0,20,30,50
453,2,1,0.1,2,4,46,50
454,1,2,0.1,2,16,34,50
455,0,2,0.1,2,17,33,50
457,2,1,0.1,2,8,42,50
458,1,2,0.1,2,15,35,50
459,3,3,0,0,20,30,50
460,0,3,0.1,2,20,30,50
461,2,1,0.1,2,5,45,50
462,1,1,0.1,2,15,35,50
463,0,3,0.1,2,21,29,50
465,2,0,0.1,2,4,46,50
466,1,2,0,0,18,32,50
467,3,3,0,0,20,30,50
468,0,2,0.1,2,18,32,50
469,2,1,0.1,2,4,46,50
473,1,3,0.1,2,19,31,50
475,0,1,0.1,2,16,34,50
476,3,3,0,0,20,30,50
480,2,1,0.1,2,4,46,50
481,1,1,0,0,15,35,50
482,0,4,0.1,2,19,31,50
483,2,0,0.1,2,3,47,50
484,3,3,0,0,20,30,50
486,0,1,0.1,2,15,35,50
487,2,1,0.1,2,9,41,50
490,1,2,0.1,2,14,36,50
492,0,1,0.1,2,14,36,50
493,2,1,0.1,2,4,46,50
494,3,3,0,0,20,30,50
495,1,1,0.1,2,18,32,50
497,0,2,0.1,2,20,30,50
498,2,0,0.1,2,2,48,50
499,1,2,0,0,18,32,50
500,0,1,0.1,2,16,34,50
501,3,3,0,0,20,30,50
502,2,0,0.1,2,2,48,50
504,0,3,0,0,21,29,50
505,1,1,0.1,2,13,37,50
506,2,0,0.05,1,3,47,50
507,3,3,0,0,20,30,50
508,1,2,0,0,18,32,50
509,0,1,0.1,2,15,35,50
510,2,1,0.1,2,9,41,50
511,2,0,1,4,1,49,50
