loop_cnt,region,inherit,reward,outcome,h,g,f
58,0,6,0.1,2,42,8,50
59,1,7,0.1,2,36,17,53
60,2,7,0.1,2,26,27,53
65,3,2,0.1,2,24,31,55
85,0,6,0.1,2,42,8,50
86,1,7,0.1,2,36,17,53
87,2,6,0.1,2,26,28,54
90,3,1,0.1,2,24,31,55
91,0,7,0.1,2,42,8,50
92,1,6,0.1,2,36,17,53
93,2,7,0.1,2,26,28,54
94,3,1,0.1,2,24,31,55
95,0,5,0,0,42,8,50
96,1,6,0.1,2,36,17,53
97,2,7,0.1,2,26,28,54
98,3,1,0.1,2,24,31,55
99,1,6,0.1,2,35,18,53
100,2,5,0.1,2,26,29,55
101,3,3,0.1,2,24,31,55
102,0,6,0.1,2,42,8,50
103,1,9,0.1,2,34,19,53
104,2,4,0.1,2,25,30,55
107,3,3,0.1,2,24,31,55
108,0,6,0.1,2,42,9,51
109,1,11,0.1,2,33,20,53
110,2,6,0.1,2,24,31,55
114,3,3,0.1,2,24,31,55
115,0,5,0.1,2,42,9,51
116,1,8,0.1,2,32,21,53
117,2,4,0.1,2,24,31,55
118,3,3,0.1,2,24,31,55
119,0,10,0.1,2,42,10,52
120,1,8,0.1,2,34,19,53
121,2,4,0.1,2,23,32,55
122,3,3,0.1,2,24,31,55
123,0,8,0.1,2,42,11,53
124,1,6,0.1,2,36,18,54
125,2,3,0.1,2,23,32,55
127,3,3,0.1,2,24,31,55
128,0,6,0.1,2,42,8,50
129,1,8,0.1,2,32,21,53
130,2,4,0.1,2,22,33,55
131,3,3,0.1,2,24,31,55
132,0,5,0.1,2,43,9,52
133,1,7,0.1,2,32,21,53
134,2,4,0.1,2,21,34,55
135,3,3,0.1,2,24,31,55
136,0,7,0.1,2,41,12,53
137,1,10,0.1,2,33,20,53
138,2,3,0.1,2,20,35,55
139,3,3,0.1,2,24,31,55
140,0,4,0.1,2,40,13,53
141,1,10,0.1,2,33,20,53
142,2,2,0.05,1,20,35,55
147,3,3,0.1,2,24,31,55
148,0,7,0.1,2,39,14,53
149,1,7,0.1,2,32,21,53
153,3,3,0.1,2,24,31,55
155,2,3,0.1,2,23,32,55
156,0,11,0.1,2,38,15,53
157,1,9,0.1,2,31,22,53
159,3,3,0.1,2,24,31,55
160,2,2,0.1,2,21,34,55
161,0,6,0.1,2,41,12,53
162,1,8,0.1,2,31,22,53
164,3,3,0.1,2,24,31,55
166,2,2,0.1,2,21,34,55
167,0,4,0.1,2,40,13,53
168,1,7,0.1,2,30,23,53
169,3,3,0.1,2,24,31,55
170,2,3,0.1,2,20,35,55
171,0,5,0.1,2,42,8,50
172,1,8,0.1,2,31,22,53
175,3,3,0.1,2,24,31,55
177,2,3,0.1,2,20,35,55
178,0,8,0.1,2,38,16,54
179,1,8,0.1,2,31,23,54
181,3,3,0.1,2,24,31,55
182,2,2,0.1,2,21,34,55
183,0,8,0.1,2,38,15,53
184,1,7,0.1,2,30,23,53
185,3,2,0,0,24,31,55
186,2,3,0.1,2,20,35,55
187,0,10,0.1,2,38,15,53
188,1,9,0.1,2,30,24,54
189,2,3,0.1,2,20,35,55
190,0,9,0.1,2,37,17,54
191,3,2,0.1,2,24,31,55
192,1,7,0.1,2,30,23,53
193,2,3,0.1,2,19,36,55
194,0,9,0.1,2,37,17,54
197,3,2,0.1,2,24,31,55
198,1,9,0.1,2,29,24,53
199,2,3,0.1,2,18,37,55
200,0,8,0.1,2,39,16,55
202,3,2,0.1,2,24,31,55
203,1,9,0.1,2,29,24,53
204,2,2,0.1,2,19,36,55
205,0,10,0,0,38,15,53
207,3,2,0,0,24,31,55
208,1,9,0.1,2,29,25,54
209,2,2,0.1,2,20,35,55
210,0,10,0.1,2,38,15,53
211,3,2,0.1,2,24,31,55
212,1,5,0.1,2,28,26,54
213,2,2,0,0,19,36,55
214,0,9,0.1,2,38,17,55
215,3,2,0.1,2,24,31,55
216,1,8,0.1,2,29,25,54
217,2,5,0.1,2,17,38,55
218,0,7,0.1,2,36,18,54
219,3,2,0.1,2,24,31,55
220,1,8,0.1,2,28,27,55
221,2,2,0.1,2,19,36,55
222,0,4,0.1,2,38,16,54
223,3,2,0.1,2,24,31,55
224,1,9,0.1,2,27,28,55
225,2,3,0,0,17,38,55
226,0,8,0.1,2,38,17,55
228,3,2,0,0,24,31,55
229,1,6,0.1,2,26,29,55
230,0,9,0.1,2,37,17,54
