loop_cnt,region,inherit,reward,outcome,h,g,f
162,0,8,0.1,2,118,25,143
163,1,6,0.1,2,94,51,145
164,2,3,0.1,2,73,78,151
165,3,1,0.1,2,53,103,156
220,0,6,0.1,2,122,21,143
221,1,6,0.1,2,93,52,145
222,2,0,0.1,2,75,76,151
223,3,0,0.1,2,54,101,155
224,0,8,0.1,2,118,25,143
225,1,3,0.1,2,96,49,145
226,2,4,0.1,2,72,79,151
227,3,1,0.1,2,56,99,155
228,0,8,0.1,2,118,25,143
229,1,4,0.1,2,95,50,145
230,2,3,0.1,2,72,79,151
231,3,1,0.1,2,56,99,155
232,0,8,0.1,2,119,26,145
233,1,8,0.1,2,93,52,145
234,2,4,0.1,2,73,80,153
235,3,1,0.1,2,53,102,155
236,0,8,0.1,2,118,27,145
237,1,4,0.1,2,95,50,145
238,2,4,0.1,2,72,80,152
239,3,1,0.1,2,53,103,156
240,0,6,0.1,2,119,26,145
241,1,6,0.1,2,94,51,145
242,2,3,0.1,2,72,79,151
243,3,1,0,0,53,102,155
244,0,8,0.1,2,118,27,145
245,1,9,0.1,2,93,52,145
246,2,3,0.1,2,71,81,152
247,3,1,0.1,2,53,103,156
248,0,9,0.1,2,117,28,145
249,1,5,0.1,2,94,51,145
250,2,3,0.1,2,72,81,153
251,3,1,0.1,2,53,102,155
252,0,9,0.1,2,116,29,145
253,1,10,0.1,2,93,52,145
254,2,3,0.1,2,71,81,152
255,3,1,0.1,2,53,103,156
256,0,6,0.1,2,115,30,145
257,1,5,0.1,2,94,51,145
258,2,1,0.1,2,70,82,152
259,3,1,0.1,2,55,100,155
260,0,7,0.1,2,117,26,143
261,1,9,0.1,2,93,53,146
262,2,3,0.1,2,72,79,151
263,3,1,0.1,2,53,103,156
264,0,9,0.1,2,116,27,143
265,1,10,0.1,2,92,54,146
266,2,1,0.1,2,69,83,152
267,3,1,0.1,2,54,104,158
268,0,6,0.1,2,115,30,145
269,1,7,0.1,2,92,53,145
270,2,4,0.1,2,74,79,153
271,3,1,0.1,2,53,103,156
272,0,9,0.1,2,116,27,143
273,1,9,0.1,2,92,54,146
274,2,2,0.1,2,70,82,152
275,3,1,0.1,2,55,100,155
276,0,6,0.1,2,114,31,145
277,1,9,0.1,2,92,54,146
278,2,1,0.1,2,69,83,152
279,3,1,0.1,2,54,101,155
280,0,6,0.1,2,114,31,145
281,1,8,0.1,2,92,53,145
282,2,3,0.1,2,71,82,153
283,3,1,0.1,2,53,103,156
284,0,6,0.1,2,115,32,147
285,1,8,0.1,2,93,52,145
286,2,2,0.1,2,69,84,153
287,3,1,0.1,2,53,103,156
288,0,10,0.1,2,115,28,143
289,1,11,0.1,2,92,54,146
290,2,4,0.1,2,73,80,153
291,3,0,0.1,2,54,101,155
292,0,6,0.1,2,114,31,145
293,1,11,0.1,2,92,55,147
294,2,3,0.1,2,71,82,153
295,3,1,0.1,2,53,103,156
296,0,9,0.1,2,115,28,143
297,1,10,0.1,2,91,55,146
298,2,3,0.1,2,70,83,153
299,3,0,0.1,2,53,103,156
300,0,6,0.1,2,113,32,145
301,1,10,0.1,2,90,56,146
302,2,3,0.1,2,68,85,153
303,3,1,0.1,2,53,102,155
304,0,7,0.1,2,116,31,147
305,1,11,0.1,2,93,55,148
