loop_cnt,region,inherit,reward,outcome,h,g,f
60,0,3,0.1,2,44,8,52
61,1,8,0.1,2,37,18,55
62,2,7,0.1,2,29,28,57
69,3,5,0.1,2,26,31,57
90,0,2,0.1,2,44,9,53
91,1,7,0.1,2,37,17,54
92,2,8,0.1,2,29,28,57
93,3,4,0.1,2,26,31,57
94,0,4,0.1,2,44,9,53
95,1,7,0.1,2,37,18,55
97,2,8,0.1,2,29,28,57
99,3,3,0,0,26,31,57
100,0,10,0.1,2,43,10,53
101,1,7,0.1,2,37,18,55
102,2,8,0.1,2,28,29,57
103,3,7,0.1,2,26,31,57
104,0,8,0.1,2,43,10,53
105,1,8,0.1,2,37,18,55
106,2,7,0.1,2,28,29,57
107,3,4,0.1,2,26,31,57
108,0,8,0,0,43,10,53
109,1,7,0.1,2,36,19,55
111,2,8,0.1,2,29,28,57
112,3,5,0.1,2,26,31,57
113,1,9,0.1,2,37,17,54
114,2,5,0.1,2,27,30,57
115,0,7,0.1,2,43,11,54
116,3,7,0.1,2,26,31,57
117,1,7,0,0,37,18,55
118,2,10,0.1,2,26,31,57
119,0,7,0.1,2,43,11,54
120,3,7,0.1,2,26,31,57
122,2,7,0,0,26,31,57
123,0,7,0.1,2,43,11,54
124,1,10,0.1,2,35,20,55
126,3,7,0.1,2,26,31,57
127,0,7,0.1,2,43,11,54
128,1,8,0.1,2,34,21,55
129,2,7,0.1,2,26,31,57
131,3,7,0.1,2,26,31,57
132,0,7,0.1,2,42,12,54
133,1,3,0.1,2,33,22,55
136,2,8,0.1,2,26,31,57
138,3,7,0.1,2,26,31,57
139,0,6,0.1,2,41,13,54
140,1,8,0.1,2,34,21,55
142,2,6,0.1,2,26,31,57
143,3,7,0.1,2,26,31,57
144,0,8,0.1,2,41,13,54
145,1,7,0.1,2,37,18,55
147,2,8,0.1,2,28,29,57
149,3,5,0,0,26,31,57
150,0,6,0.1,2,41,14,55
151,1,4,0.1,2,32,23,55
153,2,7,0.1,2,28,29,57
155,3,4,0,0,26,31,57
156,0,7,0.1,2,43,11,54
157,1,5,0.1,2,32,23,55
158,2,7,0,0,26,31,57
159,3,8,0,0,26,31,57
160,0,7,0.1,2,43,11,54
161,1,4,0.1,2,31,24,55
162,2,7,0,0,26,31,57
163,3,8,0,0,26,31,57
164,0,7,0.1,2,41,13,54
165,1,4,0.1,2,33,22,55
166,2,7,0.1,2,27,30,57
167,0,4,0,0,41,14,55
168,1,3,0.1,2,31,24,55
169,3,8,0.1,2,26,31,57
170,2,8,0,0,26,31,57
171,1,7,0.1,2,34,21,55
172,3,7,0.1,2,26,31,57
173,0,7,0.1,2,41,15,56
174,2,7,0.1,2,27,30,57
175,1,5,0.1,2,33,22,55
176,3,7,0.1,2,26,31,57
177,0,6,0.1,2,41,15,56
178,2,8,0,0,26,31,57
179,1,3,0.1,2,33,22,55
180,3,7,0.1,2,26,31,57
181,0,6,0.1,2,40,16,56
182,1,6,0.1,2,30,25,55
183,2,7,0.1,2,26,31,57
184,3,7,0.1,2,26,31,57
185,0,7,0.1,2,39,17,56
186,1,4,0.1,2,31,24,55
187,2,6,0.1,2,27,30,57
188,3,7,0.1,2,26,31,57
190,0,6,0.1,2,38,18,56
191,1,6,0.1,2,30,25,55
192,2,6,0.1,2,26,31,57
193,3,6,0.1,2,26,31,57
194,0,5,0.1,2,39,17,56
195,1,7,0.1,2,29,26,55
196,0,4,0.1,2,41,14,55
197,2,6,0.1,2,26,31,57
199,3,7,0.1,2,26,31,57
200,1,7,0.1,2,28,27,55
201,0,8,0.1,2,39,17,56
202,2,8,0.1,2,26,31,57
208,3,7,0.1,2,26,31,57
209,1,7,0.1,2,28,28,56
210,0,6,0.1,2,40,16,56
211,2,7,0.1,2,26,31,57
214,3,8,0.1,2,26,31,57
215,1,6,0.1,2,27,29,56
216,0,8,0.1,2,41,14,55
219,2,7,0.1,2,26,31,57
220,3,7,0.1,2,26,31,57
221,1,6,0.1,2,26,30,56
222,0,10,0.1,2,37,19,56
223,2,8,0.1,2,26,31,57
224,3,8,0.1,2,26,31,57
225,1,7,0,0,28,27,55
226,0,6,0.1,2,39,17,56
228,2,6,0.1,2,26,31,57
230,3,8,0.1,2,27,30,57
231,0,9,0.1,2,38,18,56
232,1,7,0.1,2,29,26,55
234,2,7,0.1,2,26,31,57
235,3,7,0.1,2,26,31,57
236,0,10,0.1,2,37,19,56
237,1,5,0.1,2,29,26,55
240,2,6,0.1,2,26,31,57
242,3,7,0.1,2,26,31,57
243,0,14,0.1,2,37,20,57
244,1,4,0.1,2,26,30,56
246,2,8,0.1,2,26,31,57
248,3,8,0.1,2,26,31,57
