loop_cnt,region,inherit,reward,outcome,h,g,f
57,0,3,0.1,2,46,8,54
58,1,6,0.1,2,37,17,54
59,2,1,0.1,2,28,26,54
60,3,2,0.1,2,19,35,54
61,4,0,0.1,2,10,44,54
72,0,3,0.1,2,46,8,54
73,1,9,0.1,2,38,16,54
74,2,1,0.1,2,28,26,54
75,3,2,0.1,2,19,35,54
76,4,0,0.1,2,10,44,54
77,0,4,0.1,2,45,9,54
78,1,6,0.1,2,37,17,54
80,2,1,0.05,1,28,26,54
83,3,2,0.1,2,19,35,54
84,4,0,0.1,2,10,44,54
85,0,4,0.1,2,44,10,54
86,1,5,0.1,2,36,18,54
87,3,4,0.1,2,20,34,54
88,4,0,0,0,10,44,54
89,2,1,0.1,2,28,26,54
90,0,4,0.1,2,44,10,54
91,1,6,0.1,2,35,19,54
92,3,2,0.1,2,19,35,54
93,2,1,0.1,2,28,26,54
96,4,0,0.1,2,10,44,54
97,0,4,0.05,1,44,10,54
98,1,5,0.1,2,35,19,54
99,3,3,0.1,2,18,36,54
100,2,1,0.1,2,28,26,54
102,4,0,0.1,2,10,44,54
103,1,6,0.1,2,35,19,54
104,3,2,0.1,2,18,36,54
105,0,5,0.1,2,45,9,54
106,2,1,0.1,2,28,26,54
109,4,0,0.1,2,10,44,54
110,1,5,0.1,2,35,19,54
111,3,2,0.1,2,17,37,54
113,0,2,0.1,2,43,11,54
114,2,1,0.1,2,28,26,54
116,4,0,0.1,2,10,44,54
117,1,5,0.1,2,34,20,54
118,3,2,0.1,2,17,37,54
119,0,2,0.1,2,43,11,54
120,2,1,0.1,2,28,26,54
122,4,0,0.1,2,10,44,54
123,1,5,0.05,1,34,20,54
124,3,2,0.1,2,16,38,54
125,0,5,0.1,2,42,12,54
129,2,2,0.1,2,28,26,54
130,4,0,0.1,2,10,44,54
131,3,2,0.1,2,15,39,54
132,0,5,0.1,2,42,12,54
133,1,5,0.1,2,34,20,54
136,2,1,0.1,2,28,26,54
137,4,0,0.1,2,10,44,54
138,3,2,0.1,2,14,40,54
139,0,8,0.1,2,41,13,54
140,1,6,0.1,2,34,20,54
143,2,1,0.1,2,28,26,54
144,4,0,0.1,2,10,44,54
145,3,2,0.1,2,13,41,54
146,0,5,0.1,2,42,12,54
148,1,7,0.1,2,33,21,54
