loop_cnt,region,inherit,reward,outcome,h,g,f
156,0,4,0.1,2,124,22,146
157,1,6,0.1,2,97,49,146
158,2,5,0.1,2,71,75,146
159,3,1,0.1,2,62,89,151
212,0,3,0.1,2,125,21,146
213,1,6,0.1,2,98,48,146
214,2,4,0.1,2,72,76,148
216,3,1,0.1,2,58,94,152
217,0,3,0.1,2,123,23,146
218,1,5,0.1,2,96,50,146
219,2,5,0.1,2,71,75,146
220,3,0,0.1,2,55,98,153
221,0,3,0.1,2,122,24,146
222,1,4,0.1,2,96,50,146
223,2,3,0.1,2,70,76,146
225,3,0,0.1,2,55,98,153
226,0,3,0.1,2,121,25,146
227,1,4,0.1,2,97,51,148
228,2,3,0.1,2,71,77,148
229,3,1,0.1,2,58,94,152
230,0,3,0.1,2,122,24,146
231,1,5,0.1,2,97,49,146
232,2,3,0.1,2,70,77,147
233,3,1,0.1,2,58,94,152
234,0,3,0.1,2,121,25,146
235,1,5,0.1,2,96,51,147
236,2,2,0.1,2,74,72,146
238,3,0,0.05,1,56,97,153
239,0,2,0.1,2,120,26,146
240,1,4,0.1,2,96,51,147
241,2,1,0.1,2,79,67,146
242,3,0,0.1,2,55,98,153
243,0,3,0.1,2,125,21,146
244,1,6,0.1,2,98,48,146
245,2,3,0.1,2,70,76,146
247,3,0,0.1,2,55,98,153
248,0,4,0.1,2,119,27,146
249,1,5,0.1,2,97,49,146
250,2,3,0.1,2,70,76,146
252,3,0,0.1,2,56,97,153
253,0,3,0.1,2,122,24,146
254,1,4,0.1,2,96,52,148
255,2,4,0.05,1,71,75,146
256,3,1,0.1,2,54,99,153
257,0,2,0.1,2,120,26,146
258,1,4,0.1,2,96,52,148
259,2,3,0.1,2,70,77,147
260,3,0,0.1,2,54,99,153
261,0,3,0.05,1,121,25,146
262,1,4,0.1,2,96,50,146
263,2,3,0.1,2,70,78,148
264,3,1,0.1,2,53,100,153
265,1,3,0.1,2,95,52,147
266,3,1,0.1,2,52,101,153
267,0,2,0.1,2,123,24,147
268,2,6,0.1,2,71,75,146
269,1,3,0.1,2,95,53,148
270,0,2,0.1,2,120,26,146
271,2,4,0.1,2,69,79,148
272,3,0,0.1,2,54,99,153
273,1,3,0.1,2,95,52,147
274,0,2,0.1,2,121,27,148
275,3,0,0.1,2,53,100,153
276,2,4,0.1,2,68,80,148
277,1,4,0.1,2,96,50,146
278,0,3,0.1,2,122,24,146
279,2,4,0.1,2,69,79,148
280,3,1,0.1,2,51,102,153
281,1,3,0.1,2,94,53,147
282,3,0,0.1,2,52,101,153
283,0,4,0.1,2,119,27,146
284,2,3,0.1,2,69,79,148
285,1,6,0.1,2,94,54,148
286,0,2,0.1,2,120,26,146
287,2,2,0.1,2,69,78,147
288,3,1,0.1,2,60,92,152
289,1,6,0.1,2,93,54,147
290,0,3,0.1,2,119,27,146
291,2,3,0.1,2,68,81,149
292,3,0,0.1,2,51,102,153
293,1,6,0.1,2,93,55,148
294,0,5,0.1,2,120,28,148
295,2,1,0.1,2,68,81,149
296,3,0,0.05,1,51,102,153
297,1,7,0.1,2,93,55,148
298,0,5,0.1,2,118,28,146
299,2,5,0.1,2,68,79,147
301,3,1,0.1,2,50,103,153
302,1,7,0.1,2,92,56,148
303,0,4,0.1,2,121,25,146
304,2,4,0.1,2,69,80,149
305,3,0,0.1,2,50,103,153
306,1,6,0.1,2,92,56,148
307,0,5,0.1,2,118,28,146
308,2,4,0.1,2,70,78,148
309,3,0,0.05,1,52,101,153
310,1,6,0.1,2,92,57,149
311,0,5,0.1,2,120,28,148
312,2,1,0.1,2,68,81,149
313,3,0,0.1,2,50,103,153
314,1,7,0.1,2,91,57,148
315,0,4,0.1,2,119,27,146
316,2,1,0.1,2,68,81,149
318,3,0,0.1,2,50,103,153
319,1,7,0.1,2,91,57,148
320,0,5,0.1,2,118,28,146
321,2,4,0.1,2,67,82,149
323,3,0,0.1,2,52,101,153
324,1,7,0.1,2,92,56,148
325,0,3,0.1,2,117,29,146
326,2,3,0.1,2,68,81,149
329,3,0,0.1,2,50,103,153
330,1,7,0.1,2,91,57,148
331,0,2,0.1,2,121,27,148
332,2,4,0.1,2,69,80,149
333,3,0,0.1,2,51,102,153
334,1,6,0.1,2,90,58,148
335,0,3,0.1,2,119,29,148
336,2,3,0.1,2,67,83,150
337,3,2,0.1,2,49,104,153
338,1,6,0.1,2,93,54,147
339,0,3,0.1,2,118,30,148
340,2,2,0.1,2,68,80,148
341,3,0,0.1,2,52,101,153
