loop_cnt,region,inherit,reward,outcome,h,g,f
154,0,3,0.1,2,131,16,147
155,1,6,0.1,2,99,48,147
156,2,3,0.1,2,75,72,147
157,3,0,0.1,2,53,98,151
158,4,0,0.1,2,26,125,151
181,5,0,0.1,2,23,128,151
182,0,5,0.1,2,123,24,147
183,1,6,0.1,2,99,49,148
184,2,4,0.1,2,74,73,147
185,3,0,0.05,1,51,100,151
186,4,0,0.1,2,29,122,151
189,5,0,0,0,23,128,151
190,0,3,0.1,2,127,20,147
191,1,4,0.1,2,98,49,147
192,2,2,0.1,2,73,74,147
193,4,0,0.1,2,26,125,151
194,3,0,0.1,2,52,99,151
195,5,0,0.1,2,23,128,151
196,0,5,0.1,2,123,24,147
197,1,6,0.1,2,100,47,147
198,2,1,0.1,2,72,75,147
199,4,0,0.1,2,26,125,151
200,3,0,0.1,2,51,100,151
201,5,0,0.1,2,23,128,151
202,0,5,0.1,2,123,24,147
203,1,5,0.1,2,98,50,148
204,2,1,0.1,2,72,75,147
205,4,1,0.05,1,25,126,151
206,3,0,0.1,2,56,95,151
207,5,0,0.05,1,23,128,151
208,0,5,0.1,2,123,24,147
209,1,4,0.1,2,98,49,147
210,2,4,0.1,2,72,76,148
213,3,0,0.1,2,51,100,151
214,4,0,0.1,2,25,126,151
215,5,0,0.1,2,23,128,151
216,0,8,0.1,2,124,25,149
217,1,4,0.1,2,98,49,147
218,2,4,0.1,2,71,76,147
219,3,0,0.1,2,52,99,151
221,4,0,0.1,2,26,125,151
223,5,0,0.1,2,23,128,151
224,0,8,0.1,2,123,25,148
225,1,6,0.1,2,99,48,147
226,2,1,0.1,2,72,75,147
228,3,0,0.1,2,51,100,151
229,4,0,0.1,2,25,126,151
230,5,0,0.05,1,23,128,151
231,0,5,0.1,2,123,24,147
232,1,6,0.1,2,98,49,147
233,2,3,0.1,2,71,77,148
234,3,0,0.05,1,52,99,151
237,4,0,0.1,2,26,125,151
238,5,0,0,0,23,128,151
239,0,7,0.1,2,123,25,148
240,1,4,0.1,2,98,49,147
241,2,4,0.1,2,71,76,147
242,4,0,0.1,2,28,123,151
244,3,0,0.05,1,53,98,151
246,5,0,0,0,23,128,151
247,0,10,0.1,2,123,26,149
248,1,7,0.1,2,97,51,148
249,2,3,0.1,2,70,77,147
250,4,0,0.1,2,25,126,151
252,3,0,0.1,2,52,99,151
253,5,0,0,0,23,128,151
254,0,10,0.1,2,123,26,149
255,1,4,0.1,2,96,52,148
256,2,2,0.1,2,71,77,148
257,4,0,0.1,2,26,125,151
258,3,0,0.1,2,51,100,151
259,0,9,0.1,2,122,25,147
260,1,5,0.1,2,96,52,148
261,2,2,0.1,2,72,75,147
262,4,0,0.05,1,28,123,151
263,5,0,0,0,23,128,151
264,3,0,0.1,2,50,101,151
265,0,10,0.1,2,122,25,147
266,1,5,0.1,2,96,52,148
267,2,4,0.1,2,71,76,147
268,4,0,0.1,2,26,125,151
269,3,0,0.1,2,50,101,151
270,5,0,0.1,2,23,128,151
271,0,5,0.1,2,123,24,147
272,1,6,0.1,2,99,49,148
273,2,3,0.1,2,69,78,147
275,4,0,0.1,2,26,125,151
276,3,0,0.1,2,52,99,151
277,5,0,0.05,1,23,128,151
278,0,9,0.1,2,122,27,149
279,1,6,0.1,2,97,50,147
280,2,3,0.1,2,70,77,147
283,4,1,0.1,2,27,124,151
285,3,0,0.1,2,51,100,151
