loop_cnt,region,inherit,reward,outcome,h,g,f
172,0,8,0.1,2,115,26,141
173,1,4,0.1,2,90,54,144
174,2,2,0.1,2,72,75,147
193,3,0,0.1,2,75,89,164
251,0,7,0.1,2,115,26,141
252,1,5,0.1,2,89,55,144
253,2,2,0.1,2,73,73,146
254,3,0,0.1,2,75,89,164
255,0,12,0.1,2,115,27,142
256,1,5,0.1,2,88,56,144
257,2,3,0.1,2,72,74,146
258,3,1,0.1,2,74,90,164
259,0,4,0.1,2,118,23,141
260,1,3,0.1,2,91,53,144
261,2,1,0.1,2,72,78,150
262,3,0,0.1,2,73,91,164
263,0,7,0.1,2,117,24,141
264,1,5,0.1,2,88,56,144
265,2,1,0.1,2,72,79,151
266,3,0,0.1,2,72,92,164
267,0,8,0.1,2,115,26,141
268,1,5,0.1,2,89,55,144
269,2,1,0.1,2,72,79,151
270,3,0,0.1,2,71,93,164
271,0,10,0.1,2,115,27,142
272,1,4,0.1,2,90,56,146
273,2,1,0.1,2,71,80,151
274,3,0,0.1,2,70,94,164
275,0,5,0.05,1,122,19,141
276,1,4,0.1,2,91,54,145
277,2,1,0.1,2,72,80,152
278,3,0,0.1,2,69,95,164
279,1,3,0.1,2,89,57,146
280,2,5,0.1,2,72,76,148
281,3,0,0.1,2,68,96,164
282,0,8,0.1,2,114,27,141
283,1,3,0.1,2,88,58,146
284,2,3,0.1,2,71,76,147
285,3,0,0.1,2,70,94,164
286,0,7,0,0,115,26,141
287,1,1,0.1,2,87,59,146
288,2,3,0.1,2,71,77,148
289,3,0,0.1,2,67,97,164
290,0,9,0,0,114,27,141
291,1,2,0.1,2,87,59,146
292,2,3,0.1,2,71,76,147
293,3,0,0.1,2,68,96,164
294,0,10,0.1,2,116,27,143
295,1,2,0.1,2,88,58,146
296,2,3,0.1,2,71,77,148
297,3,0,0.1,2,66,98,164
298,0,8,0.1,2,115,28,143
299,1,5,0.1,2,88,56,144
300,2,4,0.1,2,72,77,149
301,3,0,0.1,2,65,99,164
302,0,10,0.1,2,115,28,143
303,1,3,0.1,2,87,57,144
304,2,1,0.1,2,71,78,149
305,3,0,0.1,2,65,99,164
306,0,9,0.1,2,115,28,143
307,1,4,0.05,1,91,54,145
308,2,1,0.1,2,71,78,149
309,3,0,0.1,2,64,100,164
310,0,6,0.1,2,116,25,141
311,2,4,0.1,2,71,76,147
312,3,0,0.1,2,64,100,164
313,1,2,0.1,2,86,58,144
314,0,7,0.1,2,115,26,141
315,2,1,0.1,2,71,78,149
316,3,0,0.1,2,63,101,164
317,1,3,0.1,2,86,58,144
318,0,10,0.1,2,114,29,143
319,2,3,0.1,2,71,77,148
320,3,0,0.1,2,67,97,164
321,1,2,0.1,2,86,58,144
322,0,5,0.1,2,113,30,143
323,2,4,0.1,2,71,77,148
324,3,0,0.1,2,62,102,164
325,1,2,0.1,2,85,59,144
326,0,7,0.1,2,116,25,141
327,2,1,0.1,2,72,78,150
328,3,0,0.1,2,61,103,164
329,1,2,0.1,2,84,60,144
330,0,6,0,0,113,30,143
331,2,1,0.1,2,71,80,151
332,3,0,0.1,2,64,100,164
333,1,4,0.1,2,83,61,144
334,2,1,0.1,2,71,78,149
335,3,0,0.05,1,64,100,164
336,0,9,0.1,2,114,27,141
337,1,2,0.1,2,89,57,146
