loop_cnt,region,inherit,reward,outcome,h,g,f
53,0,2,0.1,2,40,7,47
54,1,3,0.1,2,32,16,48
55,2,2,0.1,2,26,23,49
56,3,1,0.1,2,17,33,50
63,4,1,0,0,15,35,50
73,0,2,0.1,2,40,7,47
74,1,3,0.1,2,32,16,48
75,2,2,0,0,26,23,49
76,3,1,0.1,2,17,33,50
77,4,1,0.1,2,15,35,50
78,0,4,0.1,2,40,8,48
79,1,4,0.1,2,32,17,49
80,3,1,0.1,2,16,34,50
81,2,3,0.1,2,26,24,50
82,4,1,0.1,2,15,35,50
83,0,2,0.1,2,39,9,48
84,1,3,0.1,2,32,17,49
85,3,2,0.1,2,15,35,50
86,2,2,0.1,2,26,23,49
88,4,1,0.1,2,15,35,50
89,0,2,0.1,2,38,10,48
90,1,4,0.1,2,31,18,49
92,3,1,0.1,2,16,34,50
93,2,3,0,0,26,24,50
94,4,0,0,0,15,35,50
95,0,2,0.1,2,37,11,48
96,1,4,0.1,2,31,18,49
97,3,1,0.1,2,15,35,50
98,2,2,0.1,2,26,23,49
99,4,0,0,0,15,35,50
100,0,2,0.1,2,38,10,48
101,1,2,0.1,2,31,18,49
102,3,1,0.1,2,15,35,50
103,2,4,0.1,2,26,24,50
104,4,0,0,0,15,35,50
105,0,3,0.1,2,36,12,48
106,1,5,0.1,2,30,19,49
107,3,2,0.1,2,15,35,50
108,2,3,0.1,2,26,24,50
109,4,0,0,0,15,35,50
110,0,3,0.1,2,36,12,48
111,1,5,0.1,2,29,20,49
112,3,1,0,0,15,35,50
115,2,2,0.1,2,26,23,49
116,0,3,0.1,2,36,12,48
117,1,5,0.1,2,28,21,49
118,4,0,0,0,15,35,50
119,3,1,0.1,2,15,35,50
120,2,3,0.1,2,26,24,50
121,0,3,0.1,2,36,12,48
122,1,5,0.1,2,28,21,49
124,3,1,0.1,2,15,35,50
125,4,0,0.1,2,15,35,50
126,2,3,0.1,2,26,24,50
127,0,2,0.1,2,37,11,48
128,1,5,0.1,2,30,19,49
130,3,1,0,0,15,35,50
131,4,0,0.1,2,15,35,50
132,2,3,0.1,2,26,24,50
133,0,2,0.1,2,35,13,48
134,1,3,0.1,2,27,22,49
136,2,3,0.1,2,26,24,50
138,3,1,0.1,2,16,34,50
139,4,0,0.1,2,15,35,50
140,0,3,0.1,2,35,13,48
141,1,5,0.1,2,29,20,49
142,2,3,0.1,2,26,24,50
144,3,1,0.1,2,16,34,50
145,4,0,0,0,15,35,50
146,0,2,0.1,2,34,14,48
147,1,5,0.1,2,28,21,49
148,2,2,0.1,2,25,25,50
149,3,1,0.1,2,15,35,50
150,4,0,0.1,2,15,35,50
151,0,2,0.1,2,35,13,48
152,1,3,0.1,2,27,22,49
153,2,4,0.1,2,24,26,50
154,3,1,0.1,2,15,35,50
155,4,0,0.1,2,15,35,50
156,0,3,0.1,2,35,13,48
157,1,3,0.1,2,27,22,49
158,2,2,0.1,2,25,25,50
159,3,0,0,0,15,35,50
160,0,2,0.1,2,35,13,48
163,4,0,0.1,2,15,35,50
164,1,4,0.1,2,26,23,49
165,2,4,0.1,2,23,27,50
167,3,2,0.1,2,15,35,50
168,0,2,0.1,2,37,11,48
169,1,3,0.1,2,26,23,49
171,4,0,0,0,15,35,50
172,2,8,0.1,2,22,28,50
173,3,0,0,0,15,35,50
174,0,2,0.1,2,35,13,48
175,1,6,0.1,2,25,24,49
176,4,0,0.1,2,15,35,50
177,2,6,0.1,2,22,28,50
178,0,3,0.1,2,34,14,48
179,1,5,0.1,2,25,24,49
180,3,0,0.1,2,15,35,50
181,4,0,0.1,2,15,35,50
182,2,3,0.1,2,23,27,50
183,0,4,0.1,2,33,15,48
184,1,5,0.1,2,25,24,49
185,3,0,0,0,15,35,50
186,4,0,0.1,2,15,35,50
187,2,5,0.1,2,23,27,50
188,0,2,0.1,2,35,13,48
189,1,5,0.1,2,24,25,49
190,4,0,0,0,15,35,50
192,3,0,0,0,15,35,50
193,2,7,0.1,2,22,28,50
194,0,6,0.1,2,33,15,48
195,1,9,0.1,2,23,26,49
197,2,2,0.1,2,21,29,50
198,3,0,0.1,2,15,35,50
199,4,0,0,0,15,35,50
200,0,5,0.1,2,33,15,48
201,1,10,0.1,2,22,27,49
202,2,3,0.1,2,23,27,50
203,3,0,0,0,15,35,50
204,0,5,0.1,2,33,15,48
205,1,5,0.1,2,24,25,49
206,4,0,0,0,15,35,50
207,2,7,0.1,2,22,28,50
208,0,6,0.1,2,33,16,49
209,1,4,0.1,2,21,28,49
210,3,0,0.05,1,15,35,50
211,2,4,0.1,2,20,30,50
212,4,0,0,0,15,35,50
213,0,3,0.1,2,33,15,48
214,1,3,0.1,2,20,29,49
215,3,0,0.1,2,15,35,50
217,2,4,0.1,2,19,31,50
218,0,5,0.1,2,33,16,49
219,1,4,0.1,2,24,25,49
220,4,0,0,0,15,35,50
222,3,0,0,0,15,35,50
223,2,2,0.1,2,18,32,50
224,0,4,0.1,2,32,17,49
225,1,9,0.1,2,23,26,49
226,2,7,0.1,2,22,28,50
227,4,2,0,0,15,35,50
228,0,3,0.1,2,33,15,48
229,1,3,0.1,2,20,29,49
231,3,1,0.1,2,16,34,50
232,2,2,0.1,2,21,29,50
233,0,3,0.1,2,32,17,49
234,1,3,0.1,2,20,29,49
235,3,0,0.1,2,15,35,50
236,4,0,0,0,15,35,50
237,2,2,0.1,2,18,32,50
238,0,3,0.1,2,33,15,48
239,1,8,0.1,2,23,26,49
240,3,2,0.1,2,15,35,50
242,4,2,0,0,15,35,50
243,2,2,0.1,2,18,32,50
244,0,3,0.1,2,31,18,49
245,1,8,0.1,2,23,26,49
246,3,2,0.1,2,15,35,50
248,2,2,0.1,2,17,33,50
249,0,4,0,0,33,16,49
250,1,3,0.1,2,20,29,49
252,4,0,0,0,15,35,50
254,3,0,0.1,2,15,35,50
255,2,2,0.1,2,17,33,50
256,1,4,0.1,2,19,30,49
257,3,0,0.1,2,15,35,50
258,0,3,0.1,2,32,17,49
259,4,0,0,0,15,35,50
260,2,2,0.1,2,17,33,50
261,1,5,0.1,2,18,31,49
262,3,0,0.1,2,15,35,50
263,0,3,0.1,2,32,17,49
264,2,2,0.1,2,17,33,50
266,1,4,0.1,2,21,28,49
267,4,0,0,0,15,35,50
269,3,0,0.1,2,15,35,50
270,0,4,0.1,2,33,16,49
271,2,2,0.1,2,16,34,50
272,1,4,0.1,2,17,32,49
273,3,0,0.1,2,15,35,50
274,0,3,0.1,2,31,18,49
275,4,0,0,0,15,35,50
276,2,2,0.1,2,16,34,50
277,1,4,0.1,2,16,33,49
278,3,0,0,0,15,35,50
279,0,3,0.1,2,33,17,50
280,2,2,0.1,2,15,35,50
281,1,3,0.1,2,20,29,49
282,4,0,0,0,15,35,50
283,0,4,0.1,2,33,16,49
284,2,2,0.1,2,14,36,50
288,3,0,0.1,2,15,35,50
289,1,4,0.1,2,17,32,49
290,0,5,0.1,2,30,19,49
291,2,2,0.1,2,14,36,50
294,3,0,0.1,2,15,35,50
295,4,0,0,0,15,35,50
296,1,4,0.1,2,19,30,49
297,0,4,0.1,2,31,18,49
298,2,2,0.1,2,14,36,50
299,3,0,0,0,15,35,50
300,1,4,0.1,2,16,33,49
301,0,6,0.1,2,29,20,49
302,4,0,0,0,15,35,50
303,2,2,0.1,2,13,37,50
304,1,4,0.1,2,21,29,50
306,3,0,0.05,1,15,35,50
307,0,5,0.1,2,31,19,50
308,2,2,0.1,2,15,35,50
309,1,6,0.1,2,16,34,50
310,4,0,0,0,15,35,50
311,0,3,0.1,2,31,18,49
312,3,0,0,0,15,35,50
313,2,2,0.1,2,14,36,50
314,1,4,0.1,2,19,30,49
315,0,5,0.1,2,30,19,49
316,4,0,0,0,15,35,50
317,2,2,0.1,2,12,38,50
319,1,5,0.1,2,15,34,49
320,3,0,0.1,2,16,34,50
321,0,4,0.1,2,31,19,50
322,2,2,0.1,2,13,37,50
323,1,3,0.1,2,18,31,49
325,3,2,0.1,2,15,35,50
326,4,0,0,0,15,35,50
327,0,2,0.1,2,32,17,49
328,2,2,0.1,2,15,35,50
329,1,5,0.1,2,15,35,50
331,3,0,0.1,2,15,35,50
332,0,5,0.1,2,30,19,49
333,2,2,0.1,2,13,37,50
334,4,0,0,0,15,35,50
335,1,6,0.1,2,15,34,49
336,3,0,0,0,15,35,50
337,0,5,0.1,2,30,20,50
338,2,1,0.1,2,12,38,50
339,1,4,0.1,2,18,31,49
340,0,5,0.1,2,28,21,49
341,4,0,0,0,15,35,50
342,3,0,0.1,2,15,35,50
344,2,0,0.1,2,11,39,50
345,1,4,0.1,2,16,33,49
346,0,4,0.1,2,27,22,49
347,3,0,0,0,15,35,50
348,2,2,0.1,2,13,37,50
349,1,3,0.1,2,14,36,50
350,4,0,0.1,2,15,35,50
351,0,5,0.1,2,29,20,49
353,2,0,0.1,2,11,39,50
354,1,5,0.1,2,15,34,49
355,4,0,0.05,1,15,35,50
356,3,0,0.1,2,15,35,50
357,0,6,0.1,2,28,21,49
358,2,2,0.1,2,13,37,50
359,1,3,0.1,2,14,36,50
360,0,4,0.1,2,30,19,49
361,3,0,0.1,2,15,35,50
363,4,0,0.1,2,15,35,50
364,2,1,0.1,2,11,39,50
365,1,6,0.1,2,15,34,49
366,0,4,0.1,2,32,17,49
367,3,1,0.1,2,15,35,50
368,4,0,0.1,2,15,35,50
369,2,0,0.1,2,11,39,50
370,1,5,0.1,2,15,35,50
371,0,1,0.1,2,31,18,49
373,3,0,0.1,2,15,35,50
374,2,1,0.1,2,12,38,50
375,4,0,0.1,2,15,35,50
376,1,5,0.1,2,15,34,49
377,0,3,0.1,2,29,20,49
378,3,0,0.1,2,15,35,50
379,2,0,0.05,1,11,39,50
382,1,5,0.1,2,15,35,50
383,4,0,0.1,2,15,35,50
384,0,4,0.1,2,27,22,49
385,3,0,0.05,1,15,35,50
386,1,3,0.1,2,14,36,50
387,4,0,0.1,2,15,35,50
389,2,0,0.1,2,10,40,50
390,0,5,0.1,2,28,21,49
391,3,1,0.1,2,15,35,50
392,1,4,0.1,2,14,35,49
393,2,0,0.1,2,10,40,50
394,4,0,0.1,2,15,35,50
395,0,3,0.1,2,31,18,49
396,3,0,0.1,2,15,35,50
397,1,0,0.1,2,13,37,50
398,2,0,0.1,2,10,40,50
400,4,0,0.1,2,15,35,50
402,0,4,0.1,2,26,23,49
403,1,6,0.1,2,16,34,50
404,3,0,0,0,15,35,50
405,2,4,0.1,2,20,30,50
406,4,0,0.05,1,15,35,50
407,0,6,0.1,2,27,22,49
408,1,4,0.1,2,14,35,49
409,2,0,0.1,2,9,41,50
410,0,4,0.1,2,26,23,49
411,3,1,0.1,2,15,35,50
412,4,1,0.1,2,15,35,50
413,1,1,0.1,2,12,38,50
414,2,1,0.1,2,9,41,50
415,0,5,0.1,2,25,24,49
417,3,1,0,0,15,35,50
418,4,0,0.1,2,15,35,50
420,1,4,0.1,2,18,31,49
422,2,0,0.1,2,10,40,50
423,0,5,0.1,2,25,24,49
424,4,0,0,0,15,35,50
425,1,4,0.1,2,13,36,49
426,2,0,0.1,2,10,40,50
428,3,0,0.1,2,15,35,50
429,0,4,0.1,2,26,23,49
430,1,6,0.1,2,14,35,49
431,2,1,0.1,2,8,42,50
433,3,1,0.1,2,15,35,50
434,0,5,0.1,2,25,24,49
435,4,0,0,0,15,35,50
436,1,0,0.1,2,11,39,50
437,2,2,0.1,2,12,38,50
438,3,0,0.1,2,16,34,50
439,0,6,0.1,2,25,24,49
440,1,0,0.1,2,10,40,50
441,2,0,0.05,1,10,40,50
443,4,0,0,0,15,35,50
444,3,0,0,0,15,35,50
445,0,3,0.1,2,26,23,49
446,1,5,0.1,2,13,36,49
447,2,1,0.1,2,9,41,50
448,0,5,0.1,2,25,24,49
449,1,0,0.1,2,10,40,50
450,3,0,0.1,2,15,35,50
454,4,0,0,0,15,35,50
455,0,4,0.1,2,32,17,49
456,2,0,0.1,2,8,42,50
457,1,4,0.1,2,13,36,49
459,3,0,0,0,15,35,50
460,0,4,0.1,2,24,25,49
461,2,1,0.1,2,12,38,50
462,4,0,0.1,2,15,35,50
463,1,0,0.1,2,12,38,50
464,0,3,0.1,2,26,23,49
465,2,1,0.1,2,8,42,50
466,3,2,0.1,2,15,35,50
467,4,2,0.1,2,16,34,50
468,1,3,0.1,2,20,29,49
469,0,5,0.1,2,23,26,49
471,2,0,0.1,2,8,42,50
473,3,0,0.1,2,15,35,50
474,1,0,0.1,2,11,39,50
476,4,0,0.1,2,15,35,50
477,0,4,0.1,2,28,21,49
479,2,0,0.1,2,10,40,50
481,3,0,0,0,15,35,50
482,1,4,0.1,2,13,36,49
484,4,0,0.1,2,15,35,50
485,0,5,0.1,2,25,24,49
486,2,2,0.1,2,12,38,50
487,1,2,0.1,2,13,37,50
492,4,0,0.05,1,15,35,50
493,3,2,0.1,2,15,35,50
494,0,5,0.1,2,25,24,49
495,2,0,0.1,2,10,40,50
496,1,0,0.1,2,11,39,50
497,3,0,0,0,15,35,50
498,0,5,0.1,2,23,26,49
499,2,0,0.1,2,7,43,50
501,4,0,0.1,2,15,35,50
502,1,1,0.1,2,13,37,50
503,0,4,0.1,2,27,22,49
504,2,0,0.1,2,8,42,50
506,4,0,0.1,2,15,35,50
507,1,2,0.1,2,12,37,49
508,3,0,0.1,2,15,35,50
509,0,6,0.1,2,25,24,49
512,2,0,0.1,2,7,43,50
513,4,0,0.1,2,15,35,50
514,1,4,0.1,2,13,36,49
515,3,0,0,0,15,35,50
516,0,4,0.1,2,24,25,49
517,2,0,0.1,2,8,42,50
521,4,0,0.05,1,15,35,50
522,1,0,0.1,2,11,39,50
523,0,4,0.1,2,24,25,49
524,2,0,0.1,2,9,41,50
