loop_cnt,region,inherit,reward,outcome,h,g,f
52,0,0,0.1,2,42,7,49
53,1,2,0.1,2,34,15,49
54,2,0,0.1,2,25,24,49
55,3,3,0.1,2,17,32,49
56,4,0,0.1,2,9,40,49
60,5,0,0.1,2,3,46,49
61,0,0,0.1,2,42,7,49
62,1,1,0.1,2,35,14,49
63,2,0,0.1,2,25,24,49
64,3,3,0.1,2,17,32,49
65,4,0,0.1,2,8,41,49
67,5,0,0.1,2,3,46,49
69,0,0,0.1,2,42,7,49
70,1,2,0.1,2,34,15,49
72,2,0,0.1,2,25,24,49
73,3,3,0.05,1,17,32,49
74,4,1,0.1,2,7,42,49
75,5,0,0.1,2,3,46,49
76,0,0,0.05,1,42,7,49
77,1,1,0.1,2,33,16,49
78,2,0,0.05,1,25,24,49
79,4,1,0.1,2,6,43,49
80,5,0,0.1,2,3,46,49
81,3,3,0.1,2,17,32,49
82,1,3,0.1,2,32,17,49
83,4,1,0.1,2,5,44,49
85,5,0,0.1,2,3,46,49
86,0,0,0.05,1,42,7,49
87,2,0,0.1,2,25,24,49
89,3,3,0.1,2,18,31,49
90,1,3,0.1,2,31,18,49
91,4,1,0.1,2,4,45,49
92,5,0,0.05,1,3,46,49
94,2,0,0.1,2,25,24,49
95,3,3,0.1,2,17,32,49
96,0,0,0.1,2,42,7,49
97,1,3,0.1,2,30,19,49
98,4,0,0.1,2,3,46,49
99,2,0,0.1,2,26,23,49
100,3,3,0.1,2,17,32,49
102,5,0,0.1,2,3,46,49
103,0,0,0.1,2,42,7,49
104,1,2,0.1,2,29,20,49
105,4,0,0.05,1,3,46,49
106,2,0,0.1,2,25,24,49
107,3,3,0.1,2,17,32,49
108,5,0,0.1,2,2,47,49
109,0,0,0.1,2,42,7,49
110,1,0,0.1,2,28,21,49
111,2,0,0.1,2,26,23,49
114,3,3,0.1,2,17,32,49
116,4,0,0.1,2,3,46,49
118,5,0,0.1,2,3,46,49
121,0,0,0.1,2,42,7,49
122,1,0,0.1,2,28,21,49
127,2,0,0.1,2,25,24,49
129,4,0,0.1,2,3,46,49
132,3,3,0.1,2,17,32,49
133,5,0,0.1,2,2,47,49
134,0,0,0.05,1,42,7,49
135,1,1,0.1,2,27,22,49
136,2,0,0.1,2,25,24,49
140,3,3,0.1,2,17,32,49
141,4,0,0.1,2,3,46,49
143,5,0,0.1,2,3,46,49
145,0,0,0.1,2,42,7,49
146,1,0,0.1,2,26,23,49
147,2,0,0.1,2,25,24,49
148,3,4,0.1,2,18,31,49
150,4,0,0.1,2,3,46,49
151,5,0,0.1,2,3,46,49
152,0,0,0.1,2,42,7,49
153,1,0,0.1,2,25,24,49
156,2,0,0.1,2,25,24,49
157,3,3,0.1,2,17,32,49
158,4,1,0.1,2,7,42,49
159,5,0,0.1,2,3,46,49
160,0,0,0.1,2,42,7,49
161,1,3,0.1,2,24,25,49
163,2,0,0.1,2,25,24,49
165,3,3,0.1,2,17,32,49
167,4,0,0.05,1,3,46,49
169,5,0,0.1,2,3,46,49
170,0,0,0.05,1,42,7,49
171,1,4,0.1,2,24,25,49
174,2,0,0.1,2,25,24,49
175,3,3,0.1,2,17,32,49
176,5,0,0.1,2,2,47,49
177,4,0,0.1,2,3,46,49
183,0,2,0.1,2,43,6,49
184,1,2,0.1,2,23,26,49
186,2,0,0.1,2,25,24,49
188,3,3,0.1,2,17,32,49
190,5,0,0.1,2,2,47,49
191,4,0,0.1,2,2,47,49
192,0,0,0.1,2,42,7,49
193,1,0,0.05,1,25,24,49
194,2,0,0.1,2,25,24,49
196,5,0,0.05,1,3,46,49
197,3,1,0.1,2,16,33,49
199,4,1,0.1,2,4,45,49
200,0,2,0.05,1,43,6,49
201,1,1,0.1,2,22,27,49
202,2,0,0.1,2,25,24,49
203,3,1,0.1,2,15,34,49
204,4,0,0.1,2,2,47,49
205,5,0,0.1,2,2,47,49
206,0,0,0.1,2,42,7,49
207,1,0,0.1,2,21,28,49
211,2,0,0.1,2,25,24,49
212,3,1,0.1,2,14,35,49
214,4,0,0.1,2,2,47,49
216,5,0,0.1,2,2,47,49
217,0,0,0.05,1,42,7,49
219,1,0,0.1,2,21,28,49
220,2,2,0.1,2,24,25,49
221,3,1,0.1,2,13,36,49
222,4,0,0.1,2,2,47,49
224,5,0,0.1,2,2,47,49
225,0,0,0.1,2,42,7,49
226,1,0,0.1,2,21,28,49
227,2,1,0.1,2,23,26,49
228,3,1,0.1,2,12,37,49
229,4,0,0.1,2,2,47,49
230,5,0,0.1,2,2,47,49
231,0,1,0.1,2,41,8,49
234,1,3,0.1,2,20,29,49
235,2,1,0.1,2,22,27,49
236,3,1,0.1,2,11,38,49
239,4,0,0.1,2,3,46,49
240,5,0,0.1,2,2,47,49
241,0,1,0.1,2,41,8,49
242,1,0,0.1,2,21,28,49
243,2,1,0.1,2,22,27,49
244,3,1,0.1,2,11,38,49
245,4,0,0.1,2,3,46,49
248,5,0,0.05,1,2,47,49
249,0,0,0.1,2,40,9,49
250,1,0,0.05,1,21,28,49
251,2,1,0.1,2,22,27,49
252,3,1,0.1,2,10,39,49
254,4,0,0.1,2,2,47,49
255,5,0,0.1,2,2,47,49
256,0,1,0.1,2,39,10,49
257,2,2,0.1,2,21,28,49
258,3,1,0.1,2,11,38,49
259,1,2,0.1,2,19,30,49
261,4,0,0.1,2,2,47,49
262,5,0,0.1,2,2,47,49
263,0,0,0.1,2,40,9,49
265,2,3,0.1,2,20,29,49
266,3,1,0.1,2,10,39,49
267,1,0,0.1,2,21,28,49
269,4,0,0.1,2,2,47,49
272,5,0,0.1,2,2,47,49
273,0,1,0.1,2,39,10,49
274,2,3,0.1,2,20,29,49
275,3,1,0.1,2,11,38,49
277,1,1,0.1,2,18,31,49
279,4,0,0.1,2,3,46,49
281,5,0,0.1,2,2,47,49
282,0,4,0.1,2,38,11,49
283,2,2,0.1,2,19,30,49
284,3,1,0.1,2,9,40,49
285,1,2,0.1,2,19,30,49
286,4,1,0.05,1,4,45,49
288,5,0,0.1,2,2,47,49
289,0,4,0.1,2,38,11,49
290,2,0,0.1,2,25,24,49
291,3,1,0.1,2,9,40,49
292,1,0,0.1,2,21,28,49
293,4,0,0.1,2,3,46,49
298,5,0,0.1,2,2,47,49
299,0,1,0.1,2,37,12,49
300,2,3,0.1,2,20,29,49
301,3,1,0.1,2,8,41,49
302,1,0,0.1,2,21,28,49
303,4,0,0.1,2,3,46,49
304,5,0,0.1,2,2,47,49
305,0,1,0.1,2,37,12,49
306,2,3,0.1,2,18,31,49
307,3,2,0.1,2,7,42,49
308,1,1,0.1,2,18,31,49
310,4,0,0.1,2,2,47,49
312,5,0,0.1,2,3,46,49
314,0,1,0.05,1,37,12,49
315,2,2,0.1,2,17,32,49
316,3,1,0.1,2,6,43,49
317,1,1,0.1,2,17,32,49
320,4,0,0.1,2,2,47,49
321,5,0,0.1,2,2,47,49
322,2,2,0.1,2,21,28,49
323,3,1,0.1,2,5,44,49
324,0,1,0.1,2,37,12,49
325,1,1,0.05,1,18,31,49
327,4,0,0.1,2,2,47,49
330,5,0,0.1,2,3,46,49
332,2,3,0.1,2,20,29,49
333,3,1,0.05,1,10,39,49
334,0,3,0.1,2,38,11,49
335,1,1,0.1,2,16,33,49
336,4,0,0.1,2,2,47,49
337,5,0,0.1,2,2,47,49
338,2,2,0.05,1,17,32,49
339,0,1,0.1,2,37,12,49
340,3,2,0.1,2,7,42,49
341,1,1,0.1,2,18,31,49
345,4,0,0.1,2,2,47,49
346,5,0,0.05,1,2,47,49
347,0,0,0.1,2,36,13,49
349,2,2,0.1,2,21,28,49
350,3,1,0.1,2,5,44,49
352,4,0,0.1,2,2,47,49
353,1,1,0.1,2,17,32,49
354,5,0,0.1,2,2,47,49
357,0,5,0.1,2,35,14,49
358,2,4,0.1,2,18,31,49
359,3,1,0.1,2,4,45,49
360,1,1,0.1,2,17,32,49
361,4,0,0.1,2,2,47,49
362,5,0,0.05,1,2,47,49
363,0,5,0.1,2,35,14,49
364,2,2,0.1,2,17,32,49
365,3,1,0.1,2,6,43,49
366,1,1,0.1,2,18,31,49
369,4,0,0.1,2,2,47,49
371,5,0,0.1,2,2,47,49
372,0,5,0.1,2,34,15,49
373,2,2,0.1,2,16,33,49
374,3,1,0.1,2,4,45,49
375,1,1,0.05,1,17,32,49
376,4,0,0.05,1,2,47,49
377,5,0,0.1,2,3,46,49
378,0,3,0.1,2,33,16,49
379,2,2,0.1,2,17,32,49
380,3,1,0.05,1,8,41,49
382,1,0,0.1,2,15,34,49
383,4,0,0.1,2,3,46,49
385,5,0,0.1,2,2,47,49
386,0,4,0.1,2,32,17,49
387,2,4,0.1,2,18,31,49
388,3,0,0.1,2,3,46,49
389,1,1,0.1,2,16,33,49
390,4,0,0.1,2,2,47,49
391,5,0,0.1,2,2,47,49
392,0,4,0.1,2,32,17,49
394,2,2,0.1,2,17,32,49
395,3,0,0.1,2,3,46,49
397,1,1,0.1,2,16,33,49
398,4,0,0.1,2,2,47,49
400,5,0,0.1,2,2,47,49
401,0,3,0.1,2,33,16,49
402,2,2,0.1,2,16,33,49
403,3,1,0.1,2,5,44,49
404,1,1,0.1,2,16,33,49
405,4,0,0.05,1,2,47,49
406,5,0,0.1,2,2,47,49
407,0,3,0.1,2,32,17,49
408,2,2,0.1,2,17,32,49
409,3,1,0.1,2,4,45,49
410,1,0,0.1,2,15,34,49
415,4,0,0.1,2,2,47,49
416,5,0,0.1,2,2,47,49
417,2,2,0.1,2,15,34,49
420,0,4,0.1,2,32,17,49
422,3,0,0.1,2,3,46,49
423,1,0,0.1,2,15,34,49
426,4,0,0.1,2,2,47,49
430,5,0,0.05,1,2,47,49
431,2,2,0.1,2,14,35,49
432,0,2,0.1,2,31,18,49
433,3,1,0.1,2,4,45,49
434,1,0,0.1,2,15,34,49
435,4,0,0.1,2,2,47,49
436,5,0,0.1,2,2,47,49
438,2,0,0.1,2,13,36,49
439,0,2,0.1,2,31,18,49
441,3,0,0.1,2,3,46,49
442,1,0,0.1,2,15,34,49
