loop_cnt,region,inherit,reward,outcome,h,g,f
141,0,2,0.1,2,113,22,135
142,1,7,0.1,2,94,41,135
143,2,4,0.1,2,73,64,137
144,3,2,0.1,2,47,91,138
145,4,1,0.1,2,24,114,138
155,5,1,0.1,2,11,127,138
156,0,2,0.1,2,113,22,135
157,1,5,0.1,2,91,44,135
158,2,4,0.1,2,72,65,137
159,3,1,0.1,2,48,90,138
161,4,2,0.1,2,31,107,138
162,5,1,0.1,2,10,128,138
163,0,2,0.1,2,113,22,135
164,1,7,0.1,2,92,43,135
165,2,4,0.1,2,70,67,137
166,3,2,0.1,2,49,89,138
167,4,1,0.1,2,25,113,138
169,5,1,0.1,2,10,128,138
170,0,6,0.1,2,115,20,135
171,1,6,0.1,2,94,42,136
172,2,6,0.1,2,70,67,137
173,3,3,0.1,2,50,87,137
174,4,1,0.1,2,28,110,138
175,5,1,0.1,2,10,128,138
176,0,7,0.1,2,112,23,135
177,1,6,0.1,2,90,45,135
178,2,4,0.1,2,69,68,137
179,3,1,0.1,2,47,91,138
180,4,1,0.1,2,24,114,138
182,5,1,0.1,2,9,129,138
183,0,2,0.1,2,113,22,135
184,1,7,0.1,2,90,45,135
185,2,6,0.1,2,69,68,137
186,3,2,0.1,2,47,91,138
187,4,1,0.1,2,25,113,138
188,5,1,0.1,2,10,128,138
189,0,6,0.1,2,113,23,136
190,1,4,0.1,2,89,46,135
191,2,6,0.1,2,68,69,137
192,3,2,0.1,2,47,91,138
193,4,1,0.1,2,28,110,138
194,5,1,0.1,2,9,129,138
195,0,5,0.1,2,111,24,135
196,1,7,0.1,2,92,44,136
197,2,5,0.1,2,71,66,137
198,3,2,0.1,2,46,92,138
199,4,1,0.1,2,24,114,138
200,5,1,0.05,1,9,129,138
201,0,6,0.1,2,112,24,136
202,1,7,0.1,2,91,44,135
203,2,4,0.1,2,67,70,137
204,3,2,0.1,2,45,93,138
205,4,1,0.1,2,25,113,138
206,5,1,0.05,1,10,128,138
207,0,3,0.1,2,111,24,135
208,1,6,0.1,2,90,45,135
209,2,4,0.1,2,68,69,137
211,3,2,0.1,2,45,93,138
212,4,1,0.1,2,24,114,138
214,5,1,0.1,2,9,129,138
215,0,6,0.1,2,111,25,136
216,1,5,0.1,2,89,46,135
217,2,4,0.1,2,68,70,138
218,3,2,0.1,2,46,92,138
219,4,0,0.1,2,23,115,138
221,5,1,0.1,2,9,129,138
222,0,5,0.1,2,110,26,136
223,1,7,0.1,2,88,47,135
224,2,6,0.1,2,67,71,138
225,3,2,0.1,2,49,89,138
226,4,2,0.1,2,22,116,138
229,5,1,0.1,2,9,129,138
230,0,5,0.1,2,111,24,135
231,1,6,0.1,2,89,46,135
232,2,6,0.1,2,66,72,138
233,3,2,0.1,2,46,92,138
235,4,0,0.1,2,23,115,138
236,5,1,0.1,2,9,129,138
237,0,3,0.1,2,109,27,136
238,1,7,0.1,2,89,46,135
239,2,6,0.1,2,70,67,137
240,3,2,0.1,2,45,93,138
241,4,0,0.1,2,21,117,138
242,5,1,0.1,2,9,129,138
243,0,4,0.1,2,110,26,136
244,1,6,0.1,2,88,47,135
245,2,6,0.1,2,69,68,137
246,3,1,0.1,2,47,91,138
248,4,0,0.1,2,21,117,138
249,5,1,0.1,2,10,128,138
250,0,3,0.1,2,111,24,135
251,1,8,0.1,2,87,48,135
252,2,4,0.1,2,67,71,138
253,3,1,0.1,2,46,92,138
254,4,0,0.1,2,20,118,138
257,5,1,0.1,2,9,129,138
258,0,4,0.1,2,110,25,135
259,1,6,0.1,2,87,48,135
260,2,6,0.1,2,65,73,138
262,3,1,0.1,2,45,93,138
263,4,1,0.1,2,19,119,138
264,5,1,0.1,2,9,129,138
265,0,2,0.1,2,109,27,136
266,1,7,0.1,2,88,47,135
267,2,5,0.1,2,66,71,137
268,3,1,0.05,1,45,93,138
269,4,2,0.1,2,22,116,138
273,5,1,0.1,2,10,128,138
274,0,5,0.1,2,111,25,136
275,1,7,0.1,2,87,48,135
276,2,6,0.1,2,66,71,137
277,4,1,0.1,2,18,120,138
278,3,2,0.1,2,46,92,138
279,5,1,0.1,2,10,128,138
280,0,4,0.1,2,109,26,135
281,1,7,0.1,2,87,48,135
282,2,5,0.1,2,65,72,137
283,4,1,0.1,2,18,120,138
285,3,1,0.1,2,45,93,138
287,5,1,0.1,2,9,129,138
288,0,1,0.1,2,110,28,138
289,1,3,0.1,2,86,49,135
290,2,4,0.1,2,66,71,137
291,4,1,0.1,2,17,121,138
292,3,1,0.1,2,45,93,138
294,5,1,0.1,2,10,128,138
295,0,4,0.1,2,109,26,135
296,1,6,0.1,2,87,49,136
297,2,7,0.1,2,69,68,137
298,4,1,0.1,2,18,120,138
300,3,0,0.1,2,44,94,138
301,5,1,0.1,2,10,128,138
302,0,3,0.1,2,108,28,136
303,1,5,0.1,2,86,49,135
304,2,6,0.1,2,64,73,137
305,4,0,0.1,2,20,118,138
307,3,1,0.1,2,46,92,138
308,5,1,0.1,2,10,128,138
309,0,4,0.1,2,108,27,135
310,1,5,0.1,2,86,49,135
311,2,6,0.1,2,63,74,137
312,4,1,0.1,2,24,114,138
313,3,1,0.1,2,45,93,138
314,5,1,0.1,2,9,129,138
315,0,3,0.1,2,107,29,136
316,1,7,0.1,2,87,48,135
317,2,5,0.1,2,65,72,137
319,4,1,0.1,2,18,120,138
320,3,0,0.1,2,47,91,138
321,5,1,0.1,2,9,129,138
322,0,3,0.1,2,107,28,135
323,1,7,0.1,2,86,50,136
324,2,5,0.1,2,63,74,137
326,4,1,0.1,2,17,121,138
327,3,0,0.1,2,43,95,138
328,5,1,0.1,2,9,129,138
329,0,4,0.1,2,109,26,135
330,1,5,0.1,2,86,49,135
331,2,5,0.1,2,64,74,138
332,4,1,0.1,2,19,119,138
333,3,0,0.1,2,44,94,138
334,5,1,0.1,2,10,128,138
335,0,4,0.1,2,107,28,135
336,1,4,0.1,2,86,49,135
337,2,4,0.1,2,63,75,138
339,4,1,0.1,2,19,119,138
341,3,1,0.1,2,45,93,138
342,5,1,0.1,2,9,129,138
343,0,2,0.1,2,110,28,138
