loop_cnt,region,inherit,reward,outcome,h,g,f
51,0,4,0.1,2,40,7,47
52,1,6,0.1,2,33,15,48
53,2,4,0.1,2,25,23,48
54,3,2,0.1,2,17,31,48
59,4,1,0.1,2,14,34,48
69,0,2,0.1,2,39,8,47
71,1,8,0.1,2,33,15,48
72,2,4,0.1,2,25,23,48
73,3,2,0.1,2,17,31,48
75,4,1,0.1,2,14,34,48
76,0,2,0.1,2,38,9,47
77,1,6,0.1,2,32,16,48
78,2,5,0.1,2,25,23,48
80,3,2,0.1,2,17,31,48
82,4,1,0,0,14,34,48
83,0,3,0.1,2,37,10,47
84,1,7,0.1,2,31,17,48
85,2,4,0.1,2,24,24,48
86,3,1,0.1,2,16,32,48
87,4,1,0.1,2,14,34,48
88,0,2,0.1,2,38,9,47
89,1,4,0.1,2,30,18,48
90,2,4,0.1,2,24,24,48
91,3,1,0.1,2,15,33,48
92,4,1,0.1,2,14,34,48
93,0,3,0.1,2,36,11,47
94,1,3,0.1,2,29,19,48
95,2,3,0.1,2,23,25,48
96,3,2,0.1,2,14,34,48
97,4,1,0.1,2,14,34,48
98,0,6,0.1,2,35,12,47
99,1,4,0.1,2,29,19,48
100,2,3,0.1,2,23,25,48
102,3,1,0.1,2,15,33,48
103,4,1,0.1,2,14,34,48
104,0,4,0.1,2,35,12,47
105,1,6,0.1,2,28,20,48
106,2,4,0.1,2,23,25,48
107,3,1,0.1,2,14,34,48
108,4,1,0.1,2,14,34,48
109,0,5,0.1,2,35,13,48
110,1,5,0.1,2,27,21,48
111,2,3,0.1,2,23,25,48
112,3,2,0.1,2,14,34,48
113,4,2,0.1,2,14,34,48
114,0,4,0.1,2,35,13,48
115,1,5,0.1,2,28,20,48
116,2,2,0.1,2,22,26,48
118,3,1,0,0,14,34,48
119,4,1,0.05,1,14,34,48
120,0,4,0.1,2,34,14,48
121,1,5,0.1,2,27,21,48
122,2,3,0.1,2,22,26,48
124,3,2,0.1,2,14,34,48
125,4,2,0.1,2,14,34,48
126,0,3,0.1,2,36,11,47
127,1,5,0.1,2,26,22,48
128,2,2,0.1,2,22,26,48
130,3,2,0.1,2,14,34,48
131,4,1,0.1,2,15,33,48
132,0,5,0.1,2,35,12,47
133,1,3,0.1,2,25,23,48
134,2,3,0.1,2,21,27,48
135,3,1,0.1,2,14,34,48
136,4,2,0.1,2,14,34,48
137,0,6,0.1,2,33,15,48
138,1,3,0.1,2,24,24,48
139,2,1,0.1,2,20,28,48
140,3,1,0.1,2,14,34,48
143,4,1,0.1,2,14,34,48
144,0,7,0.1,2,32,16,48
145,1,4,0.1,2,26,22,48
146,2,1,0.1,2,20,28,48
147,3,1,0.1,2,15,33,48
149,4,1,0,0,14,34,48
150,0,3,0,0,35,13,48
151,1,0,0.1,2,23,25,48
152,2,1,0.1,2,19,29,48
153,3,1,0.1,2,14,34,48
155,4,1,0,0,14,34,48
156,1,1,0.1,2,22,26,48
157,2,1,0.1,2,19,29,48
158,0,4,0.1,2,31,17,48
162,3,1,0.1,2,14,34,48
163,4,1,0.1,2,14,34,48
165,1,1,0.1,2,22,26,48
167,2,1,0.1,2,19,29,48
169,0,7,0.1,2,32,16,48
170,3,1,0.1,2,14,34,48
171,1,0,0.1,2,23,25,48
172,2,2,0.1,2,18,30,48
173,4,1,0.1,2,14,34,48
174,0,3,0.1,2,31,17,48
175,3,1,0.1,2,14,34,48
176,1,0,0.1,2,23,25,48
177,2,2,0.1,2,18,30,48
179,4,1,0,0,14,34,48
180,0,4,0.1,2,31,17,48
183,3,1,0.1,2,14,34,48
185,1,1,0.1,2,22,26,48
186,2,2,0.1,2,18,30,48
188,0,4,0.1,2,30,18,48
189,3,1,0.1,2,15,33,48
190,4,1,0.1,2,14,34,48
192,1,1,0.1,2,22,26,48
193,2,1,0.1,2,20,28,48
194,0,5,0.1,2,29,19,48
195,3,3,0.1,2,14,34,48
196,4,1,0,0,14,34,48
197,1,3,0.1,2,21,27,48
198,2,2,0.1,2,18,30,48
199,0,6,0.1,2,28,20,48
202,3,1,0,0,14,34,48
203,4,1,0,0,14,34,48
204,1,1,0.05,1,22,26,48
205,2,2,0.1,2,18,30,48
206,0,5,0.1,2,31,17,48
208,3,1,0,0,14,34,48
209,2,1,0.1,2,17,31,48
210,4,1,0.05,1,14,34,48
211,1,2,0.1,2,21,27,48
212,0,5,0.1,2,29,19,48
213,3,1,0,0,14,34,48
214,2,1,0.1,2,19,29,48
216,1,1,0.1,2,22,26,48
217,4,1,0.1,2,14,34,48
218,0,4,0,0,35,12,47
219,2,1,0.1,2,17,31,48
220,1,2,0.1,2,21,27,48
221,3,3,0.1,2,14,34,48
222,4,2,0.1,2,14,34,48
223,0,4,0.1,2,31,17,48
